id,text_id,dialect,domain,distortion_score,dialect_text,standard_text,flaw_reason
4131,718734,D4,Banking,14.5,थ्रिफ्ट शॉपचे कार्य ही एक मालमत्ता आहे जी नंतरसाठी जतन केली जाऊ शकते,थ्रिफ्ट शॉपचे कार्य हे एक मालमत्ता आहे जी नंतरसाठी जतन केली जाऊ शकते,Unresolved: Pass 2: Standard text is in English
4134,720625,D4,Agriculture,14.5,आपली कमाई वाढविण्यासाठी शेतीसह सुरेंद्राने शेती वनीकरण देखील केले,आपली कमाई वाढविण्यासाठी शेतीसह सुरेंद्राने शेती वनीकरण देखील केले,Unresolved: Pass 2: Standard text is in Hindi
4179,719379,D4,Banking,14.5,आय.बी.पी.एस नावाच्या संस्थेद्वारे भारतात बँकांच्या परीक्षा घेतल्या जातात,आय.बी.पी.एस नावाच्या संस्थेद्वारे भारतात बँकांच्या परीक्षा घेतल्या जातात,Unresolved: Pass 2: Standard text is in English
4233,724300,D4,Agriculture,14.5,माया बयनीकडे गहान ठेवाला काय नाही तर तिले शेतीच कर्ज भेटन का ?,माया बयनीकडे गहान ठेवाला काय नाही तर तिला शेतीचे कर्ज मिळते का ?,Unresolved: Pass 2: retains regional dialect word 'तुला'
4266,721130,D4,Banking,14.5,सांस्कृतिक उद्योजकता ही एक प्रक्रिया आहे जे उद्योजक संसाधनांवर लक्ष केंद्रित करते,सांस्कृतिक उद्योजकता ही एक प्रक्रिया आहे जी उद्योजक संसाधनांवर लक्ष केंद्रित करतात,Unresolved: Pass 2: retains regional dialect word 'जी'
4431,719598,D4,Agriculture,14.5,तुम्ही तुमच्या फोनवरून कृषी उपकरणे खरेदी करण्यासाठी ऐप्स देखील वापरू शकता,तुम्ही तुमच्या फोनवरून कृषी उपकरणे खरेदी करण्यासाठी ऐप्स देखील वापरू शकता,Unresolved: Pass 2: Retains regional dialect word 'तुम्ही'
4440,719448,D4,Agriculture,14.5,तूर वाटाणा हे जुन्या जगाच्या मूळ फॅबॅसी कुटुंबातील एक बारमाही शेंगा आहे,तूर आणि वाटाणा हे जुन्या जगाच्या मूळ फॅबॅसी कुटुंबातील एक बारमाही शेंगा आहे,Unresolved: Pass 2: Retains regional dialect word 'तूर'
4452,721722,D4,Banking,14.5,यू.पी.आई सेवांची नोंदणी करण्यासाठी मोबाईलमध्ये स्टार नव्वद हॅच डायल करा,यू.पी.आई सेवांची नोंदणी करण्यासाठी मोबाइलमध्ये साठ्या नव्वद हाच डायल करा,"Unresolved: Pass 2: Retains English words 'यू.पी.आई', 'साठ्या नव्वद हाच'"
4461,719088,D4,Banking,14.5,कमी व्याज कव्हरेज रेशोसह बँक जास्त व्याजाने कंपनीला कर्ज देते,कमी व्याज कव्हरेज रेशोसह बँक जास्त व्याजाने कंपनीला कर्ज देते,"Unresolved: Pass 2: Retains English words 'कमी व्याज', 'कव्हरेज रेशो', 'व्याजाने'"
4467,718878,D4,Banking,14.5,तुम्ही गैर लाभार्थ्यांना रिअल टाइम ट्रान्सफर साठी आई.एम.पी.एस द्वारे पैसे पाठवू शकता,तुम्ही गैर लाभार्थ्यांना रिअल टाइम ट्रान्सफर साठी आय.एम.पी.एस द्वारे पैसे पाठवू शकता,"Unresolved: Pass 2: Retains English words 'गैर लाभार्थ्यांना', 'रिअल टाइम ट्रान्सफर', 'आई.एम.पी.एस', 'पैसे पाठवू शकता'"
4470,719574,D4,Banking,14.5,रिअल टाइम ग्रॉस सेटलमेंट सिस्टम सेंट्रल बँकेद्वारे व्यवस्थापित आणि ऑपरेट केली जाते,रिअल टाइम ग्रॉस सेटलमेंट सिस्टम सेंट्रल बँकेद्वारे व्यवस्थापित आणि ऑपरेट केली जाते,Unresolved: Pass 2: Standard text is in Hindi
3675,719502,D4,Banking,15.0,राष्ट्रीय इलेक्ट्रॉनिक निधी हस्तांतरण नोव्हेंबर दोन हजार पाँच मध्ये सुरू झाले,राष्ट्रीय इलेक्ट्रॉनिक निधी हस्तांतरण नोव्हेंबर दोन हजार पाच मध्ये सुरू झाले,Unresolved: Pass 2: Hindi text in Standard Translation
4500,719393,D4,Banking,14.5,तुम्हाला प्रत्येक कालावधीच्या सुरुवातीला अन्नुईटी भरावी लागेल,तुम्हाला प्रत्येक कालावधीच्या सुरुवातीला अन्नुईटी भरावी लागणारी,Unresolved: Pass 2: Still retains regional dialect word 'लागणारी'
4023,722510,D4,Agriculture,14.733,"वालुकामय माती वालुकामय माती हलकी , उष्ण , कोरडी आणि आम्लयुक्त आणि भरपूर पोषक असतात","रेतीची माती हलकी, उष्ण, कोरडी आणि आम्लयुक्त व भरपूर पोषक असतात.",Unresolved: Pass 2: Retained regional dialect words
4041,719573,D4,Banking,14.5,चलनविषयक सुधारणा हे पैशाच्या पुरवठ्याची नवीन प्रणाली प्रस्तावित करण्याचे तत्त्व आहे,चलनविषयक सुधारणा हे पैशाच्या पुरवठ्याची नवीन प्रणाली प्रस्तावित करण्याचे तत्त्व आहे.,"Unresolved: Pass 2: No translation provided, but standard text is identical to dialect text"
4080,723314,D4,Agriculture,14.5,ॲग्रोस्टारमंदील उत्पादन कास्तकाराइच्या कामाचे रायते का ?,ॲग्रोस्टारमंदील उत्पादनाचे काम कशाचे आहे?,Unresolved: Pass 2: Retained regional dialect word 'कामाचे' and loses essential meaning
4626,719479,D4,Agriculture,14.346,"मेंढीचे लोकर , बकरीचे केस , घोड्याचे केस इत्यादि प्राण्यांच्या फाइबर उदाहरणे आहेत","मेंढीचे लोकर, बकरीचे केस, घोड्याचे केस इत्यादी प्राण्यांच्या फायबर उदाहरणे आहेत.",Unresolved: Pass 2: retains regional dialect word 'इत्यादी'
4668,723143,D4,Agriculture,14.0,अडानी कास्तकाराइले मोबाईलमंदून शेती इषयीची मायती कशी मिळन ?,अडानी कष्टकऱ्यांनी मोबाईलमधून शेतीसाठी आवश्यक पद्धत कशी मिळवावी?,Unresolved: Pass 2: retains Hindi language leakage
4671,722901,D4,Agriculture,14.0,गव्हाच्या पिकात किती अंतर ठेवाव म्हनजे आवक जास्त होईन ?,गव्हाच्या पिकात किती अंतर ठेवावे म्हणजे आवक जास्त होईल का?,Unresolved: Pass 2: retains regional dialect word (म्हणजे)
5295,719332,D4,Banking,13.5,"सिक्युरिटीज व्यवहार , म्युच्युअल फंड आणि इतर गुंतवणूक सेवांसह खाते तपासणे एकत्र करते","सिक्युरिटीज व्यवहार, म्युच्युअल फंड आणि इतर गुंतवणूक सेवांसह खाते तपासणे एकत्र करते",Unresolved: Pass 2: contains non-Marathi text
5211,722259,D4,Agriculture,13.909,स्पिनिंग जेनीने कमी स्पिनर्ससह अधिक सूत आणि सूत तयार करण्यास सांगितले,जेनीने कमी स्पिनर्ससह अधिक सूत आणि सूत तयार करण्यास सांगितले,Unresolved: Pass 2: Hindi grammar endings and English text remain
5214,722449,D4,Banking,13.909,फेअर ट्रेड लेबलिंग संस्था फाइनने विकसित केलेली फेअर ट्रेडची व्याख्या वापरते,फेअर ट्रेड लेबलिंग संस्था फाइनने विकसित केलेली फेअर ट्रेडची व्याख्या वापरते,Unresolved: Pass 2: Standard text is in English
4824,721663,D4,Banking,14.0,युनायटेड स्टेट्सचे चलनविषयक धोरण फेडरल रिझर्व्ह सिस्टम द्वारे नियंत्रित केले जाते,युनायटेड स्टेट्सचे चलनविषयक धोरण फेडरल रिझर्व्ह सिस्टमद्वारे नियंत्रित केले जाते,Unresolved: Pass 2: Retains English language
5643,718744,D4,Banking,13.5,तुम्हाला माहिती आहे का की सरकार कराचे नियमन आणि नियंत्रण करते,तुम्हाला माहिती आहे का की सरकारचे नियमन आणि नियंत्रण तुम्ही करते?,Unresolved: Pass 2: Dialect word 'तुका' not replaced with 'तुम्ही'
5712,720810,D4,Agriculture,13.5,कृषी अवजारे जॉन डियर प्रिसिजन एजी आणि त्यात अद्वितीय तंत्रज्ञान सोल्यूशन्स आहेत,कृषी अवजारे जॉन डायर प्रिसिजन एजी आणि त्यात अद्वितीय तंत्रज्ञान सोल्यूशन्स आहेत,Unresolved: Pass 2: English words (जॉन डायर प्रिसिजन एजी) not translated
5778,721938,D4,Agriculture,13.5,हींगेला मजबूत सूर्य प्रकाशाची आवश्यकता असते आणि वसंत मध्ये याची लागवड केली जाते,हींगेला मजबूत सूर्यप्रकाशाची आवश्यकता असते आणि वसंत महिन्यात याची लागवड केली जाते,Unresolved: Pass 2: Dialect word 'वसंत' not replaced with 'वसंत महिन्यात'
5406,719315,D4,Banking,13.5,चोर स्वस्तात काळ्या बाजारातून वैयक्तिक माहिती ऑनलाइन खरेदी करू शकतात,चोर काळ्या बाजारातून वैयक्तिक माहिती ऑनलाइन खरेदी करू शकतात,Unresolved: Pass 2: Dialect word 'स्वस्तात' not removed
5787,719228,D4,Agriculture,13.5,पी.एम किसान योजनेअंतर्गत प्रत्येक शेतकऱ्याला दर महिन्याला कोड प्राईज दिली जाते,पी.एम. किसान योजनेअंतर्गत प्रत्येक शेतकऱ्याला दर महिन्याला कोड प्राईज दिली जाते,Unresolved: Pass 2: Hindi language leakage remains
5805,718875,D4,Banking,13.429,आपले डेबिट कार्ड ताबडतोब बंद करण्यासाठी ए.यू झिरो वन हंड्रेड आणि वन ऍप वापरा,आपले डेबिट कार्ड ताबडतोब बंद करण्यासाठी ए.यू झिरो वन हंड्रेड आणि वन ऍप वापरा,Unresolved: Pass 2: English language leakage remains
4830,722131,D4,Agriculture,14.0,मी शाळेत वाचले आहे की बंगालमध्ये कोळंबी शेती मोठ्या प्रमाणावर केली जाते,मी शाळेत वाचले आहे की बंगालमध्ये कोळंबी शेती मोठ्या प्रमाणावर केली जाते,Unresolved: Pass 2: Retains regional dialect words
4887,721148,D4,Banking,14.0,दररोज अनेक जण बँकेत आपले खाते उघडण्यासाठी अर्ज करण्यासाठी येतात,दररोज अनेक जण बँकेत आपले खाते उघडण्यासाठी अर्ज करण्यासाठी येतात,Unresolved: Pass 2: Retains regional dialect word 'लोक'
4983,718712,D4,Banking,14.0,लोकांची फसवणूक करण्याचा सर्वात सामान्य मार्ग म्हणजे क्यू.आर कोड,लोकांची फसवणूक करण्याचा सर्वात सामान्य मार्ग म्हणजे क्यू.आर कोड,Unresolved: Pass 2: Standard text is in Hindi
5019,721843,D4,Banking,14.0,न्यूयॉर्क शहर आणि लंडन ही गुंतवणूक बँकिंग सेवांची सर्वात मोठी केंद्रे आहेत,न्यूयॉर्क शहर आणि लंडन ही गुंतवणूक बँकिंग सेवांची सर्वात मोठी केंद्रे आहेत,Unresolved: Pass 2: Non-Marathi language (English)
5028,721229,D4,Banking,14.0,आपला ग्राहक जाणून घेण्यासाठी के.वाय.सी चे आवश्यक कागदपत्रे आहेत आधार कार्ड,आपला ग्राहक जाणून घेण्यासाठी के.वाय.सी चे आवश्यक कागदपत्रे आहेत आधार कार्ड,Unresolved: Pass 2: Standard text retains regional dialect words (आधार कार्ड)
5043,720532,D4,Agriculture,14.0,कच्च्या केळीला पिकलेल्या केळीपेक्षा अधिक पोस्टिक मानले जाते,कच्च्या केळीला पिकलेल्या केळीपेक्षा अधिक मानले जाते,Unresolved: Pass 2: Standard text retains regional dialect words (पोस्टिक)
5460,719655,D4,Agriculture,13.5,वसंत ऋतू कारण कोलोकेसिया दहा अंशांपेक्षा कमी तापमानात चांगले वाढत नाही,वसंत ऋतूमुळे कोलोकेसिया दहा अंशांपेक्षा कमी तापमानात चांगले वाढत नाही,Unresolved: Pass 2: Dialect word retention (कोलोकेसिया)
5550,721119,D4,Banking,13.5,सर्वात मूलभूत पातळीवर सामाजिक उद्योजक आकर्षकतेबद्दल स्वाभाविकपणे मनोरंजक असतात,सर्वात मूलभूत पातळीवर सामाजिक उद्योजक आकर्षकतेबद्दल स्वाभाविकपणे मनोरंजक असतात,Unresolved: Pass 2: Hindi language
5601,720706,D4,Banking,13.5,बँक प्रत्येक व्यक्तीला इलेक्ट्रॉनिक क्लिअरिंग सिस्टम सुविधा प्रदान करते,बँक प्रत्येक व्यक्तीला इलेक्ट्रॉनिक क्लिअरिंग सिस्टम सुविधा प्रदान करते,Unresolved: Pass 2: Hindi/Non-Marathi language
5610,722112,D4,Agriculture,13.5,माझ्या काकांच्या गावात दरवर्षी सतत केळीची लागवड होते,माझ्या काकांच्या गावात दरवर्षी सतत केळीची लागवड होत असे.,Unresolved: Pass 2: Dialect word retention (माझ्या काकांच्या गावात)
6066,719473,D4,Agriculture,13.0,निवास स्थानाचे स्वरूप ठरवते की कोणत्या प्रकारचे तण समुदाय प्रबळ बनतात,निवासस्थानाचे स्वरूप ठरवते की कोणत्या प्रकारचे तण समुदाय प्रबळ बनतात,Unresolved: Pass 2: Retains regional dialect word 'कोणत्या प्रकारचे'
6072,724153,D4,Banking,13.0,माये दोन बचत खाते असन तर दोन्हीचा के.वाय.सी करा लागन का ?,माझे दोन बचत खाते असतील तर दोन्हीचे के.वाय.सी करावे लागेल का?,Unresolved: Pass 2: Dropped question mark and question context
6096,720893,D4,Agriculture,13.0,"मधमाश्या हे आकर्षक प्राणी आहेत , ते अशा प्रकारे सहकार्य करतात जे आपल्याला समजणे कठीण आहे","मधमाश्या हे आकर्षक प्राणी आहेत, ते अशा प्रकारे सहकार्य करतात जे आपल्याला समजणे कठीण आहे.",Unresolved: Pass 2: Retained regional dialect word 'मधमाश्या'
6114,719995,D4,Banking,13.0,ईकॉमर्सची फसवणूक ग्राहकांना विविध स्वरूपात समान प्रमाणात मारू शकते,ई-कॉमर्सची फसवणूक ग्राहकांना विविध स्वरूपात समान प्रमाणात मारू शकते,Unresolved: Pass 2: Standard text contains Hindi word 'इ-कॉमर्स' instead of Marathi equivalent
6129,719103,D4,Banking,13.0,दर महिन्याला शाळेतील मुलींच्या वैयक्तिक खात्यात शंभर रुपये जमा होतात,दर महिन्याला शाळेतील मुलींच्या वैयक्तिक खात्यात शंभर रुपये जमा होतात,Unresolved: Pass 2: Standard text is in Hindi
6165,720948,D4,Agriculture,13.0,"तत्त्वज्ञान , धोरणे आणि पद्धतींनी या उद्दिष्टांमध्ये योगदान दिले आहे","तत्त्वज्ञान, धोरणे आणि पद्धतींनी या उद्दिष्टांमध्ये योगदान दिले आहे",Unresolved: Pass 2: Standard text retains regional dialect words (तत्त्वज्ञान)
6171,719701,D4,Banking,13.0,"पिंकी , माझेपण जन धन खाते उघडण्यासाठी तुमची काही मदत लागेल","पिंकी, माझे जन धन खाते उघडण्यासाठी तुमची काही मदत लागेल.",Unresolved: Pass 2: Standard text retains regional dialect words (माझे)
6180,722695,D4,Banking,13.0,भैया सरकार गुंतवणूक आकर्षित करण्यासाठी करमुक्त क्षेत्र लागू करते,भैया सरकार गुंतवणूक आकर्षित करण्यासाठी करमुक्त क्षेत्र लागू करते,Unresolved: Pass 2: Dropped 'भैया' which is a regional dialect word
6192,721605,D4,Agriculture,13.0,फॉक्सटेल बाजरी ही दुसरी सर्वात मोठ्या प्रमाणात लागवड केलेली प्रजाती आहे,फॉक्सटेल बाजरी ही दुसरी सर्वात मोठ्या प्रमाणात लागवड केलेली प्रजाती आहे,Unresolved: Pass 2: Dialect word 'मोठ्या प्रमाणात' not removed
6270,722188,D4,Banking,13.0,राजूने त्याच्या पसंतीची योजना निवडल्यानंतर रद्द केलेला चेक अपलोड केला,राजूने त्याच्या पसंतीची योजना निवडल्यानंतर रद्द केलेला चेक अपलोड केला,Unresolved: Pass 2: Dialect word 'त्याच्या' not removed and 'निवडल्यानंतर' is not a standard translation
6288,719134,D4,Agriculture,13.0,मुरमुरे हा तांदूळ पासून बनलेला एक प्रकारचा पफ केलेला धान्य आहे,मुरमुरे हा तांदूळून बनलेला एक प्रकारचा पफ केलेला धान्य आहे,Unresolved: Pass 2: Dialect word 'पासून' not removed
6381,721302,D4,Banking,13.0,"कर्जाची परतफेड न झाल्यास , कर्जदार कर्जदाराचा माल घेऊन जाऊ शकतो","कर्जाची परतफेड न झाल्यास, कर्जदार कर्जाचा माल घेऊन जाऊ शकतो",Unresolved: Pass 2: Retained regional dialect word 'कर्जाचा माल'
6432,721531,D4,Agriculture,13.0,एफ.ए.ओ ही संयुक्त राष्ट्रांच्या अन्न आणि कृषी संघटनेची एक विशेष संस्था आहे,एफ.ए.ओ ही संयुक्त राष्ट्रांच्या अन्न आणि कृषी संघटनेची एक विशेष संस्था आहे,Unresolved: Pass 2: Non-Marathi language (English)
6483,719914,D4,Banking,12.917,"आपल्याला व्हेंचर कॅपिटल माहित आहे , हा एक प्रकारचा खाजगी इक्विटी आहे","आपल्याला व्हेंचर कॅपिटल माहीत आहे, हा एक प्रकारचा खाजगी इक्विटी आहे",Unresolved: Pass 2: Retains regional dialect word 'खासगी'
6798,721413,D4,Banking,12.5,स्वस्ताच्या लालसेपोटी लोक काळ्या बाजारातून माल घेतात,स्वस्त असल्यामुळे लोक काळ्या बाजारातून माल घेतात,Unresolved: Pass 2: स्वस्ताच्या लालसेपोटी
6822,721197,D4,Banking,12.5,इंटेक्स सोल्यूशन्स इंक एक स्वतंत्र वित्तीय मॉडेलिंग कॉर्पोरेशन आहे,इंटेक्स सोल्यूशन्स इंक एक स्वतंत्र वित्तीय मॉडेलिंग कॉर्पोरेशन आहे,Unresolved: Pass 2: English text
6585,724011,D4,Banking,12.5,क्रेडिट कार्ड घ्यासाठी मले का करा लागन ?,मला क्रेडिट कार्ड का घ्यावे लागेल?,Unresolved: Pass 2: Regional dialect word 'मले'
6588,723600,D4,Banking,12.5,कर्ज काढासाठी मले ऑनलाईन फारम कोठून भरावा लागन ?,मला कर्ज काढण्यासाठी ऑनलाईन फॉर्म कोठून भरावा लागेल?,Unresolved: Pass 2: Regional dialect word 'मले'
6615,720101,D4,Agriculture,12.5,भारतात देशांतर्गत वापरासोबत चहाची निर्यातही केली जाते,भारतात देशांतर्गत वापरासोबत चहाची निर्यातही केली जाते,Unresolved: Pass 2: Hindi grammar ending 'देशांतर्गत'
6864,719458,D4,Agriculture,12.5,घरगुती मेंढ्या इतर सस्तन प्राण्यांप्रमाणे लैंगिक पुनरुत्पादन करतात,घरगुती मेंढ्या इतर सस्तन प्राण्यांप्रमाणे लैंगिक पुनरुत्पादन करतात?,Unresolved: Pass 2: Hindi text still present
6900,719366,D4,Banking,12.5,एच.डी.एफ.सी बँक भारतात सर्वांत उत्तम आणि लवकर काम करणारी मानली जाते,एच.डी.एफ.सी बँक भारतात सर्वात उत्तम आणि लवकर काम करणारी मानली जाते?,Unresolved: Pass 2: Regional dialect word 'सर्वांत' still present
7116,721361,D4,Banking,12.5,तुम्हाला हेज फंडाची कामगिरी निरपेक्षपणे मोजावी लागेल,तुम्हाला हेज फंडाची कामगिरी निरपेक्षपणे मोजावी लागेल,Unresolved: Pass 2: Retains regional dialect word 'तुम्हाला'
7119,722722,D4,Banking,12.5,लोकांसाठी रिअल इस्टेटमध्ये पैसे कमवण्याचा सर्वोत्तम मार्ग,लोकांसाठी रिअल इस्टेटमध्ये पैसे कमवण्याचा सर्वोत्तम मार्ग,Unresolved: Pass 2: Retains regional dialect word 'लोकांसाठी'
7143,720806,D4,Agriculture,12.5,ड्रम स्टिक ही वनस्पतीं च्या दुर्मिळ प्रजातींपैकी एक आहे,ड्रम स्टिक ही वनस्पतींच्या दुर्मिळ प्रजातींपैकी एक आहे,Unresolved: Pass 2: Retains regional dialect words
7167,722345,D4,Agriculture,12.5,आजकाल माझ्या गावातील शेतकरी ओट्सची शेती करून चांगला नफा कमावत आहेत,आजकाल माझ्या गावातील शेतकरी ओट्सची शेती करून चांगला नफा कमावत आहेत,Unresolved: Pass 2: Retains regional dialect words
7212,722196,D4,Banking,12.5,"मनी मार्केट अकाऊंट आणि म्युच्युअल फंड यात खूप फरक आहे , सुरेश समजून घ्या","मनी मार्केट अकाऊंट आणि म्युच्युअल फंड यात खूप फरक आहे, सुरेश समजून घ्या",Unresolved: Pass 2: Retains regional dialect words
7221,719330,D4,Banking,12.5,इस्लामिक वित्तीय सेवा ही आणखी एक क्षेत्र आहे जी विकासची क्षमता प्रदान करते,इस्लामिक वित्तीय सेवा ही आणखी एक क्षेत्र आहे जी विकासाची क्षमता प्रदान करते,Unresolved: Pass 2: Hindi text
7236,721163,D4,Banking,12.429,"बिग फोर सल्लामसलत , बाजार संशोधन , आश्वासन आणि कायदेशीर सल्लागार देखील सेवा देतात","बिग फोर सल्लामसलत, बाजार अभ्यास, आश्वासन आणि कायदेशीर सल्लागार देखील सेवा देतात","Unresolved: Pass 2: Non-Marathi words (Salutation, Research, Assurance)"
7521,719643,D4,Agriculture,12.0,"राजू , किसान मंडईमध्ये फक्त एम.एस.पी वर पिकांची खरेदी विक्री केली जाते","राजू, किसान मंडईमध्ये फक्त एम.एस.पी वर पिकांची खरेदी विक्री केली जाते",Unresolved: Pass 2: Hindi language leakage
7455,721588,D4,Agriculture,12.0,वाइनमेकिंग दोन सामान्य श्रेणीं मध्ये विभागले जाऊ शकते,वाइनमेकिंग दोन सामान्य श्रेणींमध्ये विभागले जाऊ शकते,Unresolved: Pass 2: Non-Marathi language used (English)
7404,720587,D4,Agriculture,12.0,सुंदरबन डेल्टामुळे बांगलादेश जगातील सर्वात मोठा ज्यूट उत्पादक आहे,सुंदरबन डेल्टामुळे बांगलादेश जगातील सर्वात मोठा ज्यूट उत्पादक आहे,Unresolved: Pass 2: Non-Marathi language (Bengali) remains
7848,721198,D4,Banking,12.0,"घरी , अनेक नियम कायदेशीर हँडगन मालकीपासून परावृत्त करतात",घरी अनेक नियम कायदेशीर हँडगन मालकीपासून परावृत्त करतात?,Unresolved: Pass 2: Lost 'घरी' and 'नियम'
7863,720246,D4,Banking,12.0,तुम्ही फोन बँकिंग द्वारे तुमचे चेक पेमेंट देखील थांबवू शकता,तुम्ही फोन बँकिंगद्वारे तुमचे चेक पेमेंट देखील थांबवू शकता?,Unresolved: Pass 2: Retains Hindi word 'द्वारे'
7902,718698,D4,Agriculture,12.0,डोळ्याच्या प्रकाशासाठी पत्ताकोबी फायदेशीर आहे,डोळ्याच्या प्रकाशासाठी पत्ताकोबी फायदेशीर आहे?,"Unresolved: Pass 2: Incoherent, lost essential meaning/entities"
7905,720386,D4,Banking,12.0,"भीम यू.पी.आय सह , आम्ही सर्व प्रकारच्या बिले भरू शकतो आणि बर्याच सुविधा उपलब्ध आहेत",भीम यू.पी.आय सोबत आम्ही सर्व प्रकारच्या बिले भरू शकतो आणि खूप सुविधा उपलब्ध आहेत?,"Unresolved: Pass 2: Retains regional dialect words (e.g., सह, आम्ही)"
8325,722995,D4,Agriculture,11.5,मोसंबी पिकासाठी कोनत्या परकारची जमीन पायजेन रायते ?,मोसंबी पिकासाठी कोणत्या प्रकारची जमीन पायजेत रायते?,Unresolved: Pass 2: Regional dialect word 'पायजेत'
8400,722719,D4,Banking,11.5,ब्रोकरने विकलेल्या विमा पॉलिसीद्वारे गॅप कव्हरेज मिळू शकते,ब्रोकरने विकलेल्या विमा पॉलिसीद्वारे गॅप कव्हरेज मिळू शकते,"Unresolved: Pass 2: Garbled text, unclear meaning remains, unclear what needs correction"
8523,721502,D4,Banking,11.5,तुम्हाला कर्ज देण्यापूर्वी बँक तुमच्याशी करार करेल,तुम्हाला कर्ज देण्यापूर्वी बँक तुमच्याशी करार करेल.,Unresolved: Pass 2: retains regional dialect word 'तुम्हाला'
8556,719698,D4,Banking,11.5,एस.बी.आय मध्ये खाजगी खाते उघडण्यासाठी काही वेळ लागतो का ?,एस.बी.आय मध्ये खाजगी खाते उघडण्यासाठी काही वेळ लागतो का?,Unresolved: Pass 2: retains regional dialect word 'काही'
8562,719131,D4,Agriculture,11.5,भारतातील सुगंधी आणि औषधी वनस्पतींचे प्रमुख उत्पादक आहेत,भारतातील सुगंधी आणि औषधी वनस्पतींचे प्रमुख उत्पादक आहेत.,Unresolved: Pass 2: retains regional dialect word 'आहेत'
8607,719577,D4,Banking,11.5,एस.बी.आय ही भारतातील सर्वात मोठी बँक आहे ज्याच्या पंचवीसशे शाखा आहेत,एस.बी.आय ही भारतातील सर्वात मोठी बँक आहे ज्याच्या पंचवीसशे शाखा आहेत.,Unresolved: Pass 2: Text is in Hindi
8646,722016,D4,Banking,11.5,"गूगल पे तुमच्या ग्राहकांना सुलभ , सुरक्षित आणि जलद पेमेंट प्रदान करते","गूगल पे तुमच्या ग्राहकांना सुलभ, सुरक्षित आणि जलद पेमेंट प्रदान करते.",Unresolved: Pass 2: Hindi language leakage remains
8919,721082,D4,Banking,11.4,पीअर टू पीअर लेंडिंग कर्जदार आणि गुंतवणूकदारांना वेबसाइटवर एकत्र आणते,कर्जदार आणि गुंतवणूकदारांना वेबसाइटवर एकत्र आणते,Unresolved: Pass 2: retains regional dialect words (पीअर टू पीअर)
8928,718927,D4,Agriculture,11.4,"अल्पाकाच्या दोन जाती आहेत , सुरी अल्पाका आणि हुआकाया अल्पाका","अल्पाकाच्या दोन जाती आहेत, सुरी अल्पाका आणि हुआकाया अल्पाका",Unresolved: Pass 2: retains non-Marathi words (हुआकाया)
9024,719267,D4,Agriculture,11.0,माशांपासून प्रोटीन व इतर पोषक तत्वे मिळतात,माशांपासून प्रोटीन व इतर पोषक तत्वे मिळतात,Unresolved: Pass 2: retains regional dialect word 'माशांपासून'
9123,724258,D4,Banking,11.0,क्यू.आर कोड स्कॅन करून मले खरेदी केलेल्या कापडाचे बिल भरता यीन का ?,क्यूआर कोड स्कॅन करून मी खरेदी केलेल्या कापडाचे बिल कुठे भरतो?,Unresolved: Pass 2: Retained Hindi words
9144,722765,D4,Agriculture,11.0,भारतात प्रामुख्याने सात जलचरांची निर्मिती केली जाते,भारतात प्रामुख्याने सात जलचरांची निर्मिती केली जाते,"Unresolved: Pass 2: Lost essential meaning/entities, incorrect verb form"
9474,722187,D4,Banking,11.0,मी काल माझ्या क्रेडिट कार्डची उपयुक्तता पाहिली,मी काल माझ्या क्रेडिट कार्डची उपयुक्तता पाहिली,Unresolved: Retains regional dialect word 'माझ्या'
9516,720942,D4,Agriculture,11.0,किसान क्रेडिट कार्डद्वारे शेतकऱ्यांना पीक कर्ज मिळू शकते,शेतकऱ्यांना क्रेडिट कार्डद्वारे पीक कर्ज मिळू शकते,Unresolved: Retains regional dialect word 'शेतकऱ्यांना'
9534,721723,D4,Banking,11.0,मंगलोरमध्ये एकोणीसशे सहा मध्ये कॅनारा बँक स्थापन केली गेली,मंगलोरमध्ये एकोणिसशे सहा मध्ये कॅनारा बँक स्थापन केली गेली,Unresolved: Incorrect translation of 'एकोणीसशे सहा' to 'एकशे बाक्षिसावधी'
9537,722726,D4,Banking,11.0,वॉरंट ऑफ पेमेंट म्हणजे एखाद्या व्यक्तीने दिलेला लेखी आदेश,वॉरंट ऑफ पेमेंट म्हणजे एखाद्या व्यक्तीने दिलेला लेखी आदेश,Unresolved: Retains non-Marathi loanword 'वॉरंट ऑफ पेमेंट'
9546,724276,D4,Agriculture,11.0,सेंद्रिय शेतीतून येनाऱ्या पिकांले बाजार लई भाव भेटते,सेंद्रिय शेतीतून येणाऱ्या पिकांचे बाजार भाव मिळते,Unresolved: Retains regional dialect word 'लई' and loses essential meaning
9594,722146,D4,Banking,11.0,माझ्या वाट्याला माझे नावही येत नाही,माझ्या वाट्याला माझे नावही येत नाही,Unresolved: Standard text retains regional dialect word 'मला' (should be 'माझा')
9600,718979,D4,Banking,11.0,एस.बी.आय चा आय.एफ.एस.सी कोड जाणून घेण्यासाठी एसबइस्तेमहो एप निवडा,एसबीआयचा आयएफएससी कोड जाणून घेण्यासाठी ॲप निवडा,Unresolved: Retains regional dialect word 'एसबीआयस्तेमहो'
9279,719438,D4,Banking,11.0,मनी बाँडचा वापर करून आमच्या भागात अनेक शाळा बांधल्या गेल्या,आमच्या भागात अनेक शाळा बांधल्या गेल्या,Unresolved: Pass 2: Retained regional phrase 'मनी बाँड'
