id,text_id,dialect,domain,distortion_score,dialect_text,standard_text
14532,723692,D4,Banking,7.0,डेबिट कार्ड वापरणं सोप हाय का ?,डेबिट कार्ड वापरणे सोपे आहे का?
14535,723455,D4,Agriculture,7.0,मोसंबीमंदी रोटावेटर कराच पायजे का ?,मोसंबीमंदी रोटावेटर करायचा का?
14538,724243,D4,Banking,7.0,मले माया केबलचं बिल कस देता येईन ?,मला केबलचे बिल कसे देईन?
14541,723228,D4,Agriculture,7.0,रोटावेटर कोनच्या कंपनीचं घ्यावं ?,रोटावेटर कोनच्या कंपनीचे घ्यावे का?
14544,723002,D4,Agriculture,7.0,पीक रोटेशन पद्धतीनं नाही घेतलं तर काय होईन ?,जर पीक रोटेशन पद्धत घेतली नाही तर काय होईल?
14547,724058,D4,Banking,7.0,मले वावरावर कर्ज भेटन का ?,मला वावरावर कर्ज मिळेल का?
14550,723287,D4,Agriculture,7.0,डिजिटल काट्याने केलेल वजन बरोबर रायते का ?,डिजिटल तराजूने केलेले वजन बरोबर आहे का?
14553,722921,D4,Agriculture,7.0,मोसंबीचं झाड पिवळं पडून रायलं त का करू ?,मोसंबीचे झाड पिवळे पडले आहे तर मी का करू?
14556,723253,D4,Agriculture,7.0,मका पीक बागायती शेतीमंदी मोडीन का ?,मका पीक बागायती शेतीमंदी का?
14559,724099,D4,Banking,7.0,मले इ श्रम कार्ड कोनच्या वर्षी काढता येईन ?,मला श्रम कार्ड कोणत्या वर्षी काढता येईल?
14562,723232,D4,Agriculture,7.0,गाईच्या दुधामंदी फॅट किती रायते ?,गाईच्या दुधामध्ये किती फॅट असते?
14568,724160,D4,Banking,7.0,क्रेडिट कार्डचं व्याज कितीक रायते ?,क्रेडिट कार्डचे व्याज किती आहे?
14571,723116,D4,Agriculture,7.0,उसावर फवारनीले कोनच्या साधनाचा वापर कराव ?,उसावर फवारणीसाठी कोणत्या साधनाचा वापर करायचा आहे?
14574,722953,D4,Agriculture,7.0,हवा कोरडी अशीन त तिचा हरभऱ्यावर काय परिणाम होईन ?,हवा कोरडी असेल तर तिचा हरभऱ्यावर काय परिणाम होईल?
14577,723646,D4,Banking,7.0,भीम ॲपनं पैसे पाठवायचा असन तर मंग आय.एफ.एस.सी कोड लागनच काय ?,भीम ॲपवर पैसे पाठवायचे असल्यास मंग आय.एफ.एस.सी कोड लागलाच काय?
14580,723673,D4,Banking,7.0,ऑनलाईन फारम भरून कर्ज भेटन का ?,ऑनलाइन फॉर्म भरून कर्ज मिळेल का?
14583,723075,D4,Agriculture,7.0,भारी जमिनीत पराटीचं कोनचं वान लावाव ?,भारी जमिनीत पराटीच्या कोपऱ्यात झाड लावायचे आहे का?
14586,719585,D4,Banking,7.0,सर्व यू.पी.आय ऍपप्स भारत पे चा कोड स्कॅन करू शकतात,सर्व यूपीआई ॲप्स भारताचा कोड स्कॅन करू शकतात
14589,720274,D4,Banking,7.0,विलंबित देयके जगभरात मान्य आहेत,विलंबित देयके जगभरात मान्य आहेत
14592,724070,D4,Banking,7.0,बँक खात्यातून हर महिन्याले पैसे कटन का ?,बँक खात्यातून दर महिन्याला पैसे का कापले जातात?
14595,722983,D4,Agriculture,7.0,खरीप हंगामातले पिकं कोनते ?,खरीप हंगामातील पिके कोणती?
14598,723201,D4,Agriculture,7.0,सोयाबीन पिकावर ओ.डी.टी चा वापर करता येईन का ?,सोयाबीन पिकावर ओ.डी.टी चा वापर करता येईल का?
14601,723103,D4,Agriculture,7.0,मिलीबग पराटीचे चे शेंडे काऊन मुरगळते ?,मिलीबग पराटीचे चे शेंडे कसे मुरगळते?
14604,723066,D4,Agriculture,7.0,सगळ्यात जोरात वजन वाढणारी कोंबडी कोनची ?,सर्वात जास्त वजन वाढणारी कोंबडी कोणती?
14607,723524,D4,Agriculture,7.0,सेंद्रिय खतात कोनचे पोषनमूल्य रायते ?,सेंद्रिय पदार्थांचे पोषणमूल्य काय आहे?
14610,719667,D4,Agriculture,7.0,छत्तीसगड मध्ये शेतकरी जंगलात शेतीच करतात भाऊ,छत्तीसगडमध्ये शेतकरी जंगलात शेतीच करतात.
14613,723542,D4,Agriculture,7.0,संत्र्यावर वर टॅक्टर न फवारनी चांगली जमन का ?,संत्र्यावर वर टॅक्टर न फवारल्याने चांगली जमन का?
14616,720495,D4,Banking,7.0,पसंतीचा साठा हा भाग भांडवलाचा एक घटक आहे,पसंतीचा साठा हा भाग भांडवलाचा एक घटक आहे
14619,722779,D4,Agriculture,7.0,माझी आई खूप चवदार गुसबेरी जाम बनवते,माझी आई खूप चवदार गुसबेरी जाम बनवते
14622,720943,D4,Agriculture,7.0,अमृतसरमध्ये लोहरी सणानिमित्त लोक पतंग उडवतात,अमृतसरमध्ये लोहरी सणानिमित्त लोक पतंग उडवतात
14625,720506,D4,Banking,7.0,शिक्षण आणि पर्यावरण क्षेत्रात सरकार उपकर आकारते,शिक्षण आणि पर्यावरण क्षेत्रात सरकार उपकर आकारते
14628,719558,D4,Agriculture,7.0,डाळिंब हे पौष्टिक फळ म्हणून ओळखले जाते,डाळिंब हे पौष्टिक फळ म्हणून ओळखले जाते
14631,718809,D4,Agriculture,7.0,माझ्याकडे कापसाची रजाई आहे,माझ्याकडे कापसाची रजाई आहे
14634,722716,D4,Banking,7.0,तुमच्या कंपनीची एकूण भांडवल रचना काय आहे ?,तुमच्या कंपनीची एकूण भांडवल रचना काय आहे?
14637,722476,D4,Banking,7.0,भोट जाडामध्ये ब्लँक चेक वापरला जातो,जाडामध्ये ब्लँक चेक वापरला जातो
14640,720628,D4,Agriculture,7.0,वनीकरण शेतीमुळे पर्यावरणाचे रक्षण होऊ शकते,वनीकरण शेतीमुळे पर्यावरणाचे रक्षण होऊ शकते
14643,720768,D4,Agriculture,7.0,पाण्याच्या अनेक नैसर्गिक अवस्था आहेत,पाण्याच्या अनेक नैसर्गिक अवस्था आहेत
14646,721795,D4,Agriculture,7.0,भारतात द्राक्षांचे अनेक प्रकार आहेत,भारतात द्राक्षांचे अनेक प्रकार आहेत
14649,719777,D4,Banking,7.0,ट्रॅव्हल चेक बहुतेक व्यापारी वापरतात,बहुतेक व्यापारी ट्रॅव्हल चेक वापरतात
14652,721205,D4,Banking,7.0,दरवर्षी अनेक प्रकारचे फाउंडेशन उघडले जातात,दरवर्षी अनेक प्रकारचे फाउंडेशन उघडले जातात
14655,722704,D4,Banking,7.0,ॲपवरून बिल पेमेंट आणि रिचार्ज करता येते,ॲपवरून बिल पेमेंट आणि रिचार्ज करता येते
14658,721263,D4,Banking,7.0,व्याजदर कमी असतील तर तेवढं व्याज मिळणार नाही,व्याजदर कमी असतील तर तेवढे व्याज मिळणार नाही
14661,722842,D4,Agriculture,7.0,केरळ हा भारतातील सर्वात मोठा रबर उत्पादक आहे,केरळ हा भारतातील सर्वात मोठा रबर उत्पादक आहे
14664,719713,D4,Banking,7.0,"काका जी , परदेशातील मोटरसायकल इतकी महाग का आहे ?","काका जी, परदेशातील मोटरसायकल इतकी महाग का आहे?"
14667,721537,D4,Agriculture,7.0,सफरचंदाच्या झाडाचा उगम मध्य आशियात झाला,सफरचंदाच्या झाडाचा उगम मध्य आशियात झाला
14670,722601,D4,Banking,7.0,"दिनेशने दूरदर्शनवर फायदा पाहिला , तो समजला","दिनेशने दूरदर्शनवर फायदा पाहिला, तो समजला"
14673,722161,D4,Banking,7.0,गावाकडली मुले करांचे प्रकार काय आहेत ?,गावातील मुलांचे प्रकार काय आहेत?
14676,720574,D4,Agriculture,7.0,लागवड योग्य खोलीवर बियाणे जमिनीत टोचते,लागवड योग्य खोलीवर बियाणे जमिनीत टोचते
14682,722655,D4,Banking,7.0,जगात सर्वाधिक व्यापार डॉलरमध्ये होतो,जगात सर्वाधिक व्यापार डॉलरमध्ये होतो
14685,721880,D4,Banking,7.0,गुगल पे हे डिजिटल वॉलेट प्लॅटफॉर्म आहे,गूगल हे डिजिटल वॉलेट प्लॅटफॉर्म आहे
14688,719702,D4,Banking,7.0,"भाऊ , निळ्या जीन्सची किंमत नीट लावा","भाऊ, निळ्या जीन्सची किंमत नीट लावा."
14691,718858,D4,Agriculture,7.0,परगावात काही पक्षी आणि प्राणीही मदत करतात,परगावात काही पक्षी आणि प्राणीही मदत करतात
14694,721815,D4,Agriculture,7.0,आम्ही आपल्या दैनंदिन जीवनात कागद वापरतो,आम्ही आपल्या दैनंदिन जीवनात कागद वापरतो
14697,719726,D4,Banking,7.0,प्रीतमने सुरक्षित कर्ज देऊन नवीन घर घेतले आहे,प्रीतमने सुरक्षित कर्ज देऊन नवीन घर घेतले आहे
14700,724310,D4,Banking,7.0,मले माय चेकबुक पोस्टानं भेटल,मला माझे चेकबुक पोस्ट ऑफिसमध्ये मिळाले
14703,719723,D4,Banking,7.0,मी काल क्यू.आर कोड स्कॅन करून पैसे दिले,मी काल क्यू.आर कोड स्कॅन करून पैसे दिले
14706,722439,D4,Agriculture,7.0,पिकांसह झाडे लावून दोन फायदे मिळतात,पिकांसह झाडे लावून दोन फायदे मिळतात
14709,720700,D4,Banking,7.0,यू.पी.आय म्हणजे युनिफाइड पेमेंट इंटरफेस,यु.पी.आय म्हणजे युनिफाइड पेमेंट इंटरफेस
14712,721780,D4,Agriculture,7.0,केकमध्येही चेरीचा वापर केला जातो,केकमध्येही चेरीचा वापर केला जातो
14715,721336,D4,Banking,7.0,आर्थिक योजना अकरा भाषांमध्ये उपलब्ध आहेत,आर्थिक योजना अकरा भाषांमध्ये उपलब्ध आहेत
14718,719083,D4,Banking,7.0,थेट कर्ज फेडणे अतिशय सोपे आणि सुरक्षित असते,थेट कर्ज फेडणे अतिशय सोपे आणि सुरक्षित असते
14721,722179,D4,Banking,7.0,मी एका लहान कपड्याच्या दुकानात काम करतो,मी एका लहान कपड्याच्या दुकानात काम करतो
14724,724288,D4,Agriculture,7.0,एका किलोग्रॅम मंधी एक हजार ग्रॅम रायते,एका किलोग्रॅम म्हणजे एक हजार ग्रॅम
14727,722714,D4,Banking,7.0,चेकमध्ये रक्कम लिहिल्यानंतरच अर्ज करावा,चेकमध्ये रक्कम लिहिल्यानंतरच अर्ज करावा
14730,721448,D4,Banking,7.0,तुम्ही एक्सेल मध्ये देखील ई.एम.आई सहज काढू शकता,तुम्ही एक्सेलमध्ये देखील ई.एम.आय सहज काढू शकता
14733,722166,D4,Banking,7.0,मी उद्या बँकेत जाईन मला एक चेक बुक घ्यायच आहे,मी उद्या बँकेत जाईन आणि मला एक चेक बुक घ्यायची आहे
14736,724326,D4,Banking,7.0,कर्जाची परतफेड करण्याचे वेगवेगळ परकार कोनचे ?,कर्जाची परतफेड करण्याचे वेगवेगळे प्रकार कोणते?
14739,720452,D4,Banking,7.0,व्याज दराने गुणाकार केलेली मूळ रक्कम,व्याज दराने गुणाकार केलेली मूळ रक्कम
14742,719308,D4,Banking,7.0,आम्ही आमचे पैसे बँक खात्यात ठेवू शकतो,आम्ही आमचे पैसे बँक खात्यात ठेवू शकतो
14745,722793,D4,Agriculture,7.0,लोक अन्न मिळवतात आणि मांस विकून पैसे कमवतात,लोक अन्न मिळवतात आणि मांस विकून पैसे कमवतात
14748,720065,D4,Agriculture,7.0,खरीप पिकांमध्ये भात हे एक प्रमुख पीक आहे,खरीप पिकांमध्ये भात हे एक प्रमुख पीक आहे
14751,719736,D4,Agriculture,7.0,राम चे काका सुपारीशिवाय पान खातात,रामचे काका सुपारीशिवाय पान खातात
14754,719626,D4,Banking,7.0,यू.पी.आय.आय.डी ही बँक खात्याची एक वेगळी ओळख आहे,यू.पी.आय.आय.डी ही बँक खात्याची एक वेगळी ओळख आहे
14757,721029,D4,Agriculture,7.0,चहाचे प्रामुख्याने पाच प्रकार आहेत,चहाचे प्रामुख्याने पाच प्रकार आहेत
14760,721044,D4,Agriculture,7.0,शेतकरी हा भारताचा महत्त्वाचा भाग आहे,शेतकरी हा भारताचा महत्त्वाचा भाग आहे
14763,722756,D4,Banking,7.0,मोड्समधील हस्तांतरणाच्या वेगात फरक आहे,मोड्समधील हस्तांतरणाच्या वेगात फरक आहे
14766,718807,D4,Agriculture,7.0,मशागत करूनही खते झाडांना दिली जातात,मशागत करूनही खते झाडांना दिली जातात.
14769,719762,D4,Agriculture,7.0,एकदा रबर व्हल्कनाइझ झाले की ते थर्मोसेट असते,एकदा रबर व्हल्कनाइझ झाले की ते थर्मोसेट असते
14772,724294,D4,Agriculture,7.0,बियाने ऑनलाइन घ्याचे असन त कसं घ्या लागते ?,जर ऑनलाइन घ्यायचे असेल तर कसे घ्यावे लागते?
14775,720044,D4,Agriculture,7.0,लॅटराइट माती उष्ण प्रदेशात आढळते,लॅटराइट माती उष्ण प्रदेशात आढळते
14778,718988,D4,Banking,7.0,यू.पी.आय शी संबंधित अप्लिकेशन डाऊनलोड करा,युपीआयशी संबंधित ॲप्लिकेशन डाउनलोड करा
14781,719640,D4,Agriculture,7.0,आम्ही पंप वापरुन पाणी काढून सिंचन करतो,आम्ही पंप वापरून पाणी काढून सिंचन करतो
14784,722475,D4,Agriculture,7.0,भैय्या एन.पी.के फर्टिलायझरमध्ये काय आहे ?,एन.पी.के फर्टिलायझरमध्ये काय आहे?
14787,720687,D4,Banking,7.0,स्वावलंबन योजनेचे नाव अटल पेन्शन योजना आहे,स्वावलंबन योजनेचे नाव अटल पेन्शन योजना आहे
14790,722736,D4,Banking,7.0,मजूर तपासणीमुळे दरमहा पाचशे रुपये मिळतात,मजूर तपासणीमुळे दरमहा पाचशे रुपये मिळतात
14793,722372,D4,Agriculture,7.0,कागद पातळ पत्र्यांनी बनलेला पदार्थ आहे,कागद पातळ पत्र्यांनी बनलेला पदार्थ आहे
14796,722652,D4,Banking,7.0,वस्तू खरेदीदाराने दिलेले पैसे,वस्तू खरेदीदाराने दिलेले पैसे
14799,721541,D4,Agriculture,7.0,काळ्या हरभऱ्याचा उगम दक्षिण आशियात झाला,काळ्या हरभऱ्याचा उगम दक्षिण आशियात झाला
14802,719788,D4,Banking,7.0,कर्ज घेतलेली मालमत्ता दर्शवते,कर्ज घेतलेली मालमत्ता दर्शवते
14805,722822,D4,Agriculture,7.0,ठिबक सिंचनाचा वापर कमी जागेत करता येतो,ठिबक सिंचनाचा वापर कमी जागेत करता येतो
14808,721611,D4,Agriculture,7.0,काळी मिरीमध्ये सक्रिय कंपाऊंड असते,काळी मिरीमध्ये सक्रिय कंपाऊंड असते
14811,719021,D4,Agriculture,7.0,लिमा बीन्स वजनाची समस्या देखील सोडवते,लिमा बीन्स वजनाची समस्या देखील सोडवते
14814,721291,D4,Banking,7.0,ते आयात आणि निर्यातीत गुंतलेले आहेत,ते आयात आणि निर्यातीत गुंतलेले आहेत
14817,720852,D4,Agriculture,7.0,चहाची लागवड डोंगराळ भागात केली जाते,चहाची लागवड डोंगराळ भागात केली जाते
14820,719967,D4,Banking,7.0,मानवी जीवनशैलीत सहकार्य आवश्यक आहे,मानवी जीवनशैलीत सहकार्य आवश्यक आहे
14823,722464,D4,Agriculture,7.0,भारतात केटोची नावे अनेक प्रकारची आढळतात,भारतात केटोची नावे अनेक प्रकारची आढळतात
14826,719319,D4,Banking,7.0,डेबिट कार्ड ओळख चोरीची चिंता दूर करतात,डेबिट कार्ड ओळख चोरीची चिंता दूर करते
14829,721442,D4,Banking,7.0,पासबुक स्टेटमेंट छापण्याची काय गरज आहे ?,पासबुक स्टेटमेंट छापण्याची काय गरज आहे?
14832,722568,D4,Agriculture,7.0,जनावरांचे रोग ते पाहूनही ओळखता येतात,जनावरांचे रोग ते पाहूनही ओळखता येतात
14835,720049,D4,Agriculture,7.0,सुपर मार्केटस शहरांमध्ये आढळतात,सुपरमार्केट्स शहरांमध्ये आढळतात
14838,723441,D4,Agriculture,6.909,सोला खारावर आला का परकारं न पानी वलनं जमन का ?,"सोला खारावर आला का, परकारांसाठी पाणी वलनं जमन का?"
14841,719863,D4,Agriculture,6.9,"ताबडतोब काढलेले फायबर अधिक मजबूत , तेजस्वी , मऊ असते","ताबडतोब काढलेले फायबर अधिक मजबूत, तेजस्वी, मऊ असते"
14844,724128,D4,Banking,6.889,"एन.ई.एफ.टी म्हंजे काय , त्याचा अर्थ काय होते ?","एन.ई.एफ.टी म्हणजे काय, त्याचा अर्थ काय आहे?"
14847,719321,D4,Banking,6.889,"जनतेला फायदा होत नाही , फक्त नुकसानच होत आहे","जनतेला फायदा होत नाही, फक्त नुकसानच होत आहे"
14850,719197,D4,Agriculture,6.889,एपिओलोजी हा एक प्राणी आहे जो खूप लहान आहे,एपिओलोजी हा एक प्राणी आहे जो खूप लहान आहे
14856,721058,D4,Agriculture,6.875,पीक तण हे पिकांच्या दरम्यान उगवणारे तण आहे,पीक तण हे पिकांच्या दरम्यान उगवणारे तण आहे
14859,719764,D4,Agriculture,6.875,कापूस वेचक हे एक कापूस वेचणारे यंत्र आहे,कापूस वेचक हे एक कापूस वेचण्याचे यंत्र आहे
14862,719966,D4,Banking,6.857,इक्विटी फंड उच्च जोखमीसह उच्च परतावा देतात,इक्विटी फंड उच्च जोखमीसह उच्च परतावा देतात
14865,724002,D4,Banking,6.857,कोनच्या कोनच्या परकारं खात उघडता येते ?,कोणत्या गरजा उघडता येतात?
14868,718864,D4,Agriculture,6.75,"लोकर , ताग , कापूस , रेशीम , आदि नैसर्गिक फायबर आहेत","लोकर, ताग, कापूस, रेशीम इत्यादी नैसर्गिक फायबर आहेत"
14874,723375,D4,Agriculture,6.5,ढगाळ वातावरनापाई बुरशी रोग येते का ?,ढगाळ वातावरणात बुरशीचा रोग येतो का?
14877,723297,D4,Agriculture,6.5,जिरायती शेतीले कर्ज कमी काऊन मिळते ?,जिरायती शेतीसाठी कर्ज का कमी मिळते?
14880,723452,D4,Agriculture,6.5,मक्याच्या पिकावर कोराजेन चालन का ?,मक्याच्या पिकावर कोराजेन चालन का?
14883,723294,D4,Agriculture,6.5,धुवारापाई पिकावर का परीनाम होते ?,धुवारापाईच्या पिकांवर परिणाम का झाला?
14886,723986,D4,Banking,6.5,कर्जसाठी म्या पात्र असल्याचे मले कस कळन ?,कर्जसाठी मी पात्र आहे का मला कळते?
14889,723705,D4,Banking,6.5,मले इलेक्ट्रिक बिल ऑनलाईन पायता येईन का ?,मला इलेक्ट्रिक बिल ऑनलाईन भरावेल का?
14892,723566,D4,Agriculture,6.5,खाच्या तेलाची किमत अचानक काऊन वाढते ?,खाच्या तेलाची किंमत अचानक का वाढते?
14895,723377,D4,Agriculture,6.5,ढगाळ वातावरणामंदी कोनची फवारनी कराव ?,ढगाळ वातावरणात कोणती फवारणी करायची?
14898,723531,D4,Agriculture,6.5,संत्र्याची पान आखूड काऊन होत रायतात ?,संत्र्याच्या पानांबद्दल काय होत आहे असे ते लोक म्हणतात?
14901,723623,D4,Banking,6.5,अडचणीत पटकण पायजे असन तर कोनचा पर्याय हाय ?,अडचणीत पटकन उपाय मिळेल तर कोणता पर्याय आहे?
14904,723866,D4,Banking,6.5,ऑनलाईन बिल भरतानी मोबाईलवर ओ.टी.पी येते का ?,ऑनलाईन बिल भरताना मोबाईलवर ओ.टी.पी येते का?
14907,723243,D4,Agriculture,6.5,उस लावतानी मध्यम जमिनीत कोनचा ऊस ठीक राहीन ?,जर आपण हे लावले तर मध्यम जमिनीत कोणता ऊस ठीक राहील?
14910,723086,D4,Agriculture,6.5,थ्याच जागेवर यकच पीक घेतलं त उत्पन्न काऊन घटते ?,त्याच जागेवर पीक घेतल्यावर उत्पन्न काऊन घटते?
14913,723521,D4,Agriculture,6.5,पोटॅश या खताचं काम का हाय ?,पोटॅशचे काम का आहे?
14916,723203,D4,Agriculture,6.5,पिकावर युरीया चा शिडकाव कसा कराचा ?,पिकावर युरियाचा शिडकाव कसा करायचा?
14919,722985,D4,Agriculture,6.5,मोसंबीवरील डिक्या कायनं कमी होईल ?,मोसंबीवरील किती कमी होईल?
14922,723274,D4,Agriculture,6.5,किडे अवसच्या दिवशी आंडे घालते का ?,किडे दिवस रोजी अंडी घालते का?
14925,723106,D4,Agriculture,6.5,पावसाळ्यामंदी वांगे काऊन सडतात ?,पावसाळ्यामंदी वांगे काऊन सडतात?
14931,724110,D4,Banking,6.5,यू.पी.आय न आले ते पैसे मले कसे पायता येईन ?,यूपीआय आले नाही तर ते पैसे मला कसे मिळतील?
14934,723238,D4,Agriculture,6.5,हरेक कालावधी किती मइन्याचा रायते ?,प्रत्येक कालावधी कितीचा दर आहे?
14937,723090,D4,Agriculture,6.5,वांगी पिकाची वाढ फटाफट कायनं होईल ?,वांगी पिकाची वाढ कशी होईल?
14940,723556,D4,Agriculture,6.5,बिगर शेती धारकाले बँक कर्ज देऊ शकते का ?,बिगर शेती धारकाले बँकेला कर्ज देऊ शकते का?
14943,723680,D4,Banking,6.5,मइन्याचा हप्ता कितीक रुपये भरता येईल ?,माझा हप्ता किती रुपये भरता येईल?
14946,724171,D4,Banking,6.5,ऑनलाईन बिल भरनं सुरक्षित हाय का ?,ऑनलाईन बिल भरणे सुरक्षित आहे का?
14949,723874,D4,Banking,6.5,बिम्याचे परकार कितीक हाय ?,पक्ष्यांचे परकार किती आहेत?
14952,723888,D4,Banking,6.5,यू.पी.आय वापराले सोप हाय का ?,यू.पी.आय वापरले आहे का?
14955,723074,D4,Agriculture,6.5,हाइब्रीड म्हनजे का होते ?,हाइब्रीड म्हणजे काय?
14961,724109,D4,Banking,6.5,मले यू.पी.आय न विजेचे बिल ऑनलाईन भरता येईन का ?,मला यूपीआयने विजेचे बिल ऑनलाईन भरता येईल का?
14964,723278,D4,Agriculture,6.5,दवाईच्या डब्यावरची लाल खून का दाखवते ?,दवाईच्या डब्यावरचे लाल रक्त का दिसते?
14967,724094,D4,Banking,6.5,"मिन पैसे देले , ते मले कसे पायता येईन ?",मी पैसे दिल्यावर ते मला कसे मिळतील?
14970,724192,D4,Banking,6.5,मले कितीक कर्ज भेटन ?,मला किती कर्ज मिळेल?
14973,723214,D4,Agriculture,6.5,शेतीवर कर्ज घेतले अस ते भरले नाही तर काय होईन ?,शेतीवर कर्ज घेतले असेल तर ते भरले नाही तर काय होईल?
14976,723939,D4,Banking,6.5,फारम ऑनलाईन भरने जरुरीचे हाय का ?,फॉर्म ऑनलाईन भरणे आवश्यक आहे का?
14982,723634,D4,Banking,6.5,ऑनलाईन पद्धतीनं बी बिमा भरता येते का ?,ऑनलाईन पद्धतीने बी विमा भरता येतो का?
14985,722903,D4,Agriculture,6.5,सोयाबीनले लयमोठे फुल यायले काय करू ?,"सोयाबीनचे खूप मोठे उत्पादन आले आहे, काय करावे?"
14988,723132,D4,Agriculture,6.5,हरसाली पीक विम्याची रक्कम काऊन मियत नाई ?,हरसाली पिकाच्या विम्याची रक्कम कशी आहे?
14991,723865,D4,Banking,6.5,म्या ऑनलाईन बिल भरलं तर मले जादा चार्ज पडन का ?,मी ऑनलाईन बिल भरले तर मला जास्त चार्ज पडणार का?
14994,723471,D4,Agriculture,6.5,पीक कर्जावर व्याज किती टक्के रायते ?,पीक कर्जावर व्याज किती टक्के आहे?
14997,723632,D4,Banking,6.5,ऑनलाईन बिल भराच काम सोपं हाय का ?,ऑनलाईन बिल भरणे सोपे आहे का?
15000,723547,D4,Agriculture,6.5,ऊसाची आवक हेक्टरी किती झाली पायजे ?,ऊसची आवक हेक्टरी किती झाली आहे?
15003,722955,D4,Agriculture,6.5,टरबूजाच्या पिकाले वातावरन कस पायजे ?,टरबूजाच्या पिकाचे वातावरण कसे आहे?
15006,723416,D4,Agriculture,6.5,संकरीत बियानं रोगावर लगाम कसा लावते ?,संकटात रोगावर लगाम कसा लावला जातो?
15009,722984,D4,Agriculture,6.5,मोसंबी पिकावर कोन कोनचे रोग येतात ?,मोसंबी पिकांवर कोणते रोग येतात?
15015,724256,D4,Banking,6.5,पंतप्रधान योजनेचा अर्ज ऑनलाईन करता येईन का ?,पंतप्रधान योजनेचा अर्ज ऑनलाईन करता येईल का?
15018,723183,D4,Agriculture,6.5,ठिबक सिंचन पद्धतीमंदी खत वापरता येईन का ?,ठिबक सिंचन पद्धतीमध्ये खत वापरता येईल का?
15021,722905,D4,Agriculture,6.5,तूरीची लई उत्पन्न देणारी जात कोनची ?,तूरीची लाई उत्पन्न देणारी जात कोणती?
15024,724016,D4,Banking,6.5,मले ठेवीत किती रुपये ठुता येते ?,मला ठेवीत किती रुपये मिळते?
15027,723236,D4,Agriculture,6.5,जनावरात कॅल्शियमचं प्रमान कस वाढवता येईन ?,जनावरांमध्ये कॅल्शियमचे प्रमाण कसे वाढवता येईल?
15030,723940,D4,Banking,6.5,मले पुन्हा कितीक पैसे ठेवता येईन ?,मला पुन्हा किती पैसे ठेवता येतील?
15033,722968,D4,Agriculture,6.5,पराटीले नंतर चांगला भाव भेटीन का ?,नंतर चांगला भाव मिळेल का?
15036,724017,D4,Banking,6.5,ठेवीवर कितीक टक्क्यान व्याज भेटते ?,ठेवीवर किती टक्क्यांवर व्याज मिळते?
15039,723393,D4,Agriculture,6.5,मक्याचा बाजारभाव काय हाय ?,मक्याचा बाजारभाव काय आहे?
15042,723699,D4,Banking,6.5,मले सरकारी योजतेन पैसा टाकता येईन काय ?,मला सरकारी योजनेतून पैसा मिळेल का?
15045,723443,D4,Agriculture,6.5,नयराचं पानी कोनच्या पद्धतीनं ओलाव ?,नयराचे पाणी कोणत्या पद्धतीने ओले केले जाते?
15048,719858,D4,Agriculture,6.5,कॅपुचिनो कॉफीमध्ये भरपूर फेस असतो,कॅपुचिनो कॉफीमध्ये भरपूर फेस असतो
15051,724261,D4,Banking,6.5,यू.पी.आय न आलेले पैसे मले कसे पायता येईन ?,यू.पी.आय न आलेले पैसे मला कसे मिळतील?
15054,723800,D4,Banking,6.5,"मले यू.पी.आय न पैसे आले , ते कसे पायता येईन ?","मला यूपीआयचे पैसे आले नाहीत, ते मी कसे टाळू?"
15057,723130,D4,Agriculture,6.5,सब्सिडी वर सरकार बी बियानं पुरवते का ?,सरकार बियाण्यांना सब्सिडी पुरवते का?
15060,723429,D4,Agriculture,6.5,रासायनिक शेती काऊन परवडत नाई ?,रासायनिक शेती परवडते का?
15063,720479,D4,Banking,6.5,आंतरराष्ट्रीय वित्तीय बाजार बनवतात,आंतरराष्ट्रीय वित्तीय बाजार बनवतात
15066,721321,D4,Banking,6.5,व्याजदरांची मुदतीची रचना बँक ठरवते,व्याजदरांची मुदतीची रचना बँक ठरवते
15069,720300,D4,Banking,6.5,आजकाल सोन्याचे कर्ज खूप लोकप्रिय आहे,आजकाल सोन्याचे कर्ज खूप लोकप्रिय आहे
15072,722397,D4,Banking,6.5,जी.एस.टी याद्वारे देशाला कर दर सहज समजू शकतो,जीएसटीद्वारे देशाला कर दर सहज समजतात.
15075,719040,D4,Agriculture,6.5,एन.पी.के खत झाडाच्या सर्व गरजा पूर्ण करते,एन.पी.के खत झाडाच्या सर्व गरजा पूर्ण करते
15078,718795,D4,Agriculture,6.5,शेवग्याची पाने खूप फायदेशीर आहेत,शेवग्याची पाने खूप फायदेशीर आहेत
15081,720568,D4,Agriculture,6.5,शहरात सापडलेले दूध म्हणजे पशुपालन उत्पादन,शहरात सापडलेले दूध म्हणजे पशुपालन उत्पादन
15084,720064,D4,Agriculture,6.5,रब्बी पीक हिवाळ्यात पेरले जाते,रब्बी पीक हिवाळ्यात पेरले जाते
15087,721960,D4,Agriculture,6.5,मेंढी कातरणे दरवर्षी केली जाते,मेंढ्यांची कातरणे दरवर्षी केली जातात
15090,722628,D4,Banking,6.5,एकदा बिल भरले की ते रद्द करून परत करता येत नाही,एकदा बिल भरले की ते रद्द करून परत करता येत नाही
15093,719029,D4,Agriculture,6.5,भात हे पाण्याने पिकणारे पीक आहे,भात हे पाण्याने पिकणारे पीक आहे
