dialect_text,standard_text,dialect
"आज माझ्या बाबांनी सांगितले की, माझ्या पोरग्याला खूप क्रिकेट खेळायला पाहिजे हाय.","आज माझ्या बाबांने सांगितले की, माझ्या मुलाला खूप क्रिकेट खेळायला पाहिजे आहे.",D4
"माझ्या पोरग्याला म्हाज्या आईकडून नोकरी सांगितली हाय, तुमाले खूप खुश झालेत हाय.","माझ्या मुलाला माझ्या आईकडून नोकरी सांगितली आहे, तुम्हाला खूप खुश झालेत आहेत.",D4
"माझ्या पोरगा ला नवीन सायकल मिळाली हाय, खूप आनंद झाला हाय.","मुलाला नवीन सायकल मिळाली आहे, खूप आनंद झाला आहे.",D4
"आज माझ्या माथून गावात पार्टी आहे, तुमाले जरा येता का हाय?","आज मधून गावात पार्टी आहे, तुम्हाला जरा येता का आहे?",D4
"माझ्या मुलीला आता हायस्कूलमध्ये प्रवेश भेटला हाय, खूप आनंद झाला हाय.","मुलीला आता हायस्कूलमध्ये प्रवेश मिळाला आहे, खूप आनंद झाला आहे.",D4
आज दुपारी पाच वाजता मला म्हाजी कॉलेजमध्ये जायला पाहिजे हाय.,आज दुपारी पाच वाजता माझ्या कॉलेजमध्ये जायला पाहिजे आहे.,D4
"मला आता पोरगा नावाचा नवीन मित्र मिळाला हाय, खूप आनंद झाला हाय.","माला आता मुलगा नावाचा नवीन मित्र मिळाला आहे, खूप आनंद झाला आहे.",D4
आज दिवशी पावले किती दूर पायजे?,आज दिवशी पावले किती दूर पाहिजे?,D4
"माझ्या भावाला काय झाले हाय, तुम्हाला कायले?","माझ्या भावाला काय झाले आहे, तुम्हाला कशामुळे?",D4
"आज रात्री मला मोठ्या सिनेमाघराकडे जायचे हाय, पायजे?","आज रात्री मला मोठ्या सिनेमाघराकडे जायचे आहे, पाहिजे?",D4
"माझ्या चुलीत मोठे पावले चिखलले हाय, तुमाले काय करणार?","माझ्या चुलीत मोठे पावले चिखलले आहेत, तुम्हाला काय करायचे?",D4
"आज दिवशी मल्या भावाला मोठा हॉस्पिचला जावे लागले हाय, माथून?","आज दिवशी मल्या भावाला मोठा हॉस्पिचला जावे लागला आहे, मधून?",D4
"माझ्या भावाची काय पोरगी हाय, तुमाले?","माझ्या भावाची काय मुलगी आहे, तुम्हाला?",D4
"आज दिवशी माझ्या भावाला मोठा ट्रेनला निघावे लागले हाय, पायजे?","आज दिवशी माझ्या भावाला मोठा ट्रेनला निघावे लागला आहे, पाहिजे?",D4
"माझ्या भावाला काय करणार हाय, तुमाले?","माझ्या भावाला काय करणार आहे, तुम्हाला?",D4
"आज रात्री मल्या भावाला मोठा बाजारला जायचे हाय, पायजे?","आज रात्री मल्या भावाला मोठा बाजारला जायचे आहे, पाहिजे?",D4
"माझ्या भावाला मोठा क्रेडिट कार्ड मिळवून घ्यावे लागले हाय, तुमाले?","माझ्या भावाला मोठा क्रेडिट कार्ड मिळवून घ्यावे लागला आहे, तुम्हाला?",D4
आज घरी भेटलेल्या बाबांनी माझ्या मुलाला फिरता त्यागणे सांगितले हाय.,आज घरी भेटलेल्या बाबांनी माझ्या मुलाला फिरता त्यागणे सांगितले आहे.,D4
म्हाला खूप दडपण आल्यामुळे आज दुपारी मोठ्या देवळा वरून पूजा केली हाय.,माझ्याकडे खूप दडपण आल्यामुळे आज दुपारी मोठ्या देवळा वरून पूजा केली आहे.,D4
"पोरगा बाहेर खेळत असतांना खूप जोरदार बाजू पडली हाय, तो खूप रडला हाय.","मुलगा बाहेर खेळत असतांना खूप जोरदार बाजू पडली आहे, तो खूप रडला आहे.",D4
"तुमाले पायजे हे कधी निघाले नाही हाय, कायले कुठे निघाले हाय?","तुम्हाला हे पाहिजे हे कधी निघाले नाही आहे, कशामुळे निघाले आहे?",D4
"आज रात्री माझ्या मुलाच्या मुलाचे नावकरणी होईल हाय, पोरगा खूप आनंदित होईल हाय.","आज रात्री माझ्या मुलाच्या मुलाचे नावकरणी होईल आहे, मुलगा खूप आनंदित होईल आहे.",D4
म्हाजी जाड पावसाळी मुळे आज गावात पाण्याची भरणी केली हाय.,माझ्याकडे जाड पावसाळी मुळे आज गावात पाण्याची भरणी केली आहे.,D4
"पोरगा आज शाळेतून फिरता होईल हाय, तो खूप आनंदित होईल हाय.","मुलगा आज शाळेतून फिरता होईल आहे, तो खूप आनंदित होईल आहे.",D4
"आज गावात पायजे हे बघावे लागणार हाय, हाय, तुम्हाला खूप आवडेल हाय.","आज गावात हे पाहिजे हे बघावे लागणार आहे, हाय, तुम्हाला खूप आवडेल आहे.",D4
"म्हाला आज मोठ्या देवळा वरून पूजा केली हाय, खूप आनंद झाला हाय.","माझ्याकडे आज मोठ्या देवळा वरून पूजा केली आहे, खूप आनंद झाला आहे.",D4
"म्हातारे म्हाजी आज फार कठीण झाली हाय, दवाखान्यात गेले हाय.","माझ्या आज फार कठीण झाल्या, दवाखान्यात गेल्या.",D4
"जवळच्या पानेसाठी तुमाले पाहिजे हाय, म्हातारे पाने आणायला जातील हाय.","जवळच्या पानेसाठी तुम्हाला पाहिजे, माझ्या आज पाने आणायला जातील.",D4
"गावातील सर्व पोरगे खेळायला हाय, तुमला सुद्धा माहीत आहे हाय.","गावातील सर्व मुलांना खेळायला आहे, तुम्हालाही माहीत आहे.",D4
"आज गावातील बाजारात पाण्याचे पुरवठे करवतात हाय, पायजे पाणी पिणे हाय.","आज गावातील बाजारात पाण्याचे पुरवठे करून घेतात, पाहिजे पाणी पिणे आहे.",D4
आमचे मुलगा सुट्टीमध्ये पायजे गावाकडे येत असतो.,माझा मुलगा सुट्टीमध्ये पाहिजे गावाकडे येत असतो.,D4
"आज म्हाजी सासू पासून माथून भेट देणारी आहे, बायटा करून घेतात.","आज माझी सासू वरून भेट देणारी आहे, बायटा करून घेतात.",D4
मलेल्या कोणकोणाला क्रेडिट कार्ड स्वीकार करतो हाय?,माझ्याकडे कोणकोणाला क्रेडिट कार्ड स्वीकार करतो आहे?,D4
तुमाले पोरग्यांना वाढदिवसानिमित्त पार्टी द्यायला पायजे काय?,तुम्हाला मुलांना वाढदिवसानिमित्त पार्टी द्यायला पाहिजे काय?,D4
"मला मोठ्या शहरात गेल्यावर म्हाज्या दोघी लहान मुलासह भेट देणारी आहे, म्हाले.",मला मोठ्या शहरात गेल्यावर माझ्या दोघी लहान मुलासह भेट देणारी आहे.,D4
तुम्ही माझ्या वडीलांची मित्राला देणार्या उपहाराचा नमुना आणि किंमत द्यायला पायजे.,तुम्ही माझ्या वडीलांची मित्राला देणार्या उपहाराचा नमुना आणि किंमत द्यायला पाहिजे.,D4
"कॉलेजला जाताना बसमध्ये हाय, पैसे लवकर करमती नाही हाय.","कॉलेजला जाताना बसमध्ये आहे, पैसे लवकर कमवतात नाही.",D4
"पोरगा रोज चाळा खायला बघतो हाय, त्याला खूप आवडतो हाय.","मुला रोज चाळा खायला बघतो, त्याला खूप आवडते.",D4
गावातील माजी शाळेतील मित्राला भेटायला जायला म्हाजी पायजे हाय.,गावातील माझ्या शाळेतील मित्राला भेटायला जायला माझ्याकडे कुठे पाहिजे आहे.,D4
"भावशिक्षणात जायला म्हाजी हाय, पोरगा शिकतो हाय.","भावशिक्षणात जायला आहे, मुला शिकते.",D4
"गावातील सारे मित्राला भेटायला जायला म्हाजी हाय, तुमाले खूप आनंद हाय.","गावातील सारे मित्राला भेटायला जायला आहे, तुम्हाला खूप आनंद आहे.",D4
"आज गावात मोठा बाजार भरला हाय, तर वडा पाव खूप स्वस्त हाय.","आज गावात मोठा बाजार भरला आहे, तर वडा पाव खूप स्वस्त आहे.",D4
"आम्ही गावात मोठी पिकनिक केली हाय, त्या वर गायबगडा खूप मजा हाय.","आम्ही गावात मोठी पिकनिक केली आहे, त्यावर गायबगडा खूप मजा आहे.",D4
"मल्या माथून शाळेत मुले खूप मजा करतात हाय, पण आता पोरगा शाळा सुरु झाली हाय.","मधून शाळेत मुले खूप मजा करतात आहेत, पण आता मुलाला शाळा सुरु झाली आहे.",D4
"आमचे मोठे मावशी भेटायला येतात हाय, तेव्हा आम्ही पाक म्हाजी खूप खूप करवतात.","आमचे मोठे मावशी भेटायला येतात आहेत, तेव्हा आम्ही पाक माझे खूप खूप करवतात.",D4
"माझी मावशी पोरगा कॉलेजला विदेशी भेटला हाय, हाय त्याला खूप आनंद झाला हाय.","माझी मावशी मुलाला कॉलेजला विदेशी भेटला आहे, आहे त्याला खूप आनंद झाला आहे.",D4
"माझ्या मोठ्या भावाला त्याला माझ्या साथी मुलीला प्रपंच केला हाय, आता तो पोरगा फिरला हाय.","माझ्या मोठ्या भावाला त्याला माझ्या साथी मुलीला प्रपंच केला आहे, आता तो मुला फिरला आहे.",D4
"आम्ही शाळेत खूप हुशार मुले दिसतात हाय, पण आमचे पोरगे खूप मोलतात हाय.","आम्ही शाळेत खूप हुशार मुले दिसतात आहेत, पण आमचे मुले खूप मोलतात आहेत.",D4
"आज गावात मोठा बाजार भरला हाय, भाजीपाला खूप स्वस्त हाय.","आज गावात मोठा बाजार भरला आहे, भाजीपाला खूप स्वस्त आहे.",D4
म्हाले माझी बाइक खरीदण्यासाठी पैसे म्हाजी कमी आहेत हाय.,मला माझी बाइक खरेदी करण्यासाठी पैसे कमी आहेत आहे.,D4
तुमाले तुम्ही माहिता कायमची आहे कायले?,तुम्हाला तुम्ही माहिती कायमची आहे कशामुळे?,D4
बाहेर जायच्या पूर्वी किती वेळापत्रक काढावा कायले?,बाहेर जायच्या पूर्वी किती वेळापत्रक काढावा कशामुळे?,D4
आमच्या घरात मोठा सण होणारा आहे हाय!,आमच्या घरात मोठा सण होणार आहे आहे!,D4
क्रेडिट कार्डवर किती किंमत आहे हाय?,क्रेडिट कार्डवर किती किंमत आहे आहे?,D4
तुम्ही पोरगा माझ्या शाळेत पोहोचला कायले?,तुम्ही मुलाला माझ्या शाळेत पोहोचला कशामुळे?,D4
आयपीईच्या वेळी बँकेत जाऊन पैसे नेले आहेत हाय!,आयपीईच्या वेळी बँकेत जाऊन पैसे नेले आहेत आहे!,D4
म्हाजी मोठ्या भाऊने मी बाइक दिली आहे हाय!,माझ्या मोठ्या भाऊने मला बाइक दिली आहे आहे!,D4
"मी माझे सगळे काही तुम्हाले सांगायचे आहे हाय, पायजे मला काय करावे लागेल?","मी माझे सगळे काही तुम्हाला सांगायचे आहे, काय करावे लागेल?",D4
आज काय तारीख हाय? मला कार दात्री देण्याच्या मुदतीत पाहिजे हाय.,आज काय तारीख आहे? मला कार दात्री देण्याच्या मुदतीत पाहिजे.,D4
"मला खूप वेळा गल्ल्यात जायचे पाहिजे हाय, मले काय करावे लागेल?","मला खूप वेळा गल्ल्यात जायचे पाहिजे, काय करावे लागेल?",D4
"पोराले मोठ्या संगीत कार्यक्रमात सहभागी होतील हाय, तुम्हाले काय करावे लागेल?","मुलाला मोठ्या संगीत कार्यक्रमात सहभागी होतील, काय करावे लागेल?",D4
"आम्ही आठवड्यातून एकदा शाळेला घेऊन जायचे पाहिजे हाय, कायले?","आम्ही आठवड्यातून एकदा शाळेला घेऊन जायचे, कशामुळे?",D4
"मला आज घरी काय काय चांगले भात भाजी आहे हाय, तुम्हाले काय करावे लागेल?","मला आज घरी काय काय चांगले भात भाजी आहे, काय करावे लागेल?",D4
"पोरगा तिचा दुसरा दिवस होणार हाय, म्हाजी जागी कोणी बसेल हाय.","मुलगा तिचा दुसरा दिवस होणार आहे, माझी जागी कोणी बसेल.",D4
"आज पायजे चहा पिऊन येता हाय, खूप खायला पोरगा म्हाले आवडत हाय.","आज पाहिजे चहा पिऊन येणार आहे, खूप खायला मुलाला मला आवडत आहे.",D4
"माथून जाऊन बाजारात मोठी भाजी पाहिजे हाय, म्हाजी खूप स्वस्त असते हाय.","मधून जाऊन बाजारात मोठी भाजी पाहिजे आहे, माझी खूप स्वस्त असते आहे.",D4
"पोरगे कॉलेजमध्ये शाळेला जाते हाय, मुलाला खूप करवतत हाय.","मुलाला कॉलेजमध्ये शाळेला जाते आहे, खूप करून घेतात आहे.",D4
"आज म्हाजी मित्राला जन्मदिन हाय, मुलाला खूप आनंद झाला हाय.","आज माझ्या मित्राला जन्मदिन आहे, मुलाला खूप आनंद झाला आहे.",D4
"तुमाले सगळ्यांना भेटायला येता हाय, म्हाजी खूप आनंद झाला हाय.","तुम्हाला सगळ्यांना भेटायला येणार आहे, माझी खूप आनंद झाला आहे.",D4
"आज पायजे क्रेडिट कार्ड बदलणार हाय, काय कारण कायले हाय?","आज पाहिजे क्रेडिट कार्ड बदलणार आहे, काय कारण कशामुळे आहे?",D4
"म्हाजी मुलाला आज प्राथमिक शाळेला जावे लागत हाय, करवतत काय हाय?","माझ्या मुलाला आज प्राथमिक शाळेला जावे लागत आहे, करून घेतात काय आहे?",D4
"पोरगेला आता आता शाळेला जावे लागत हाय, मुलाला खूप प्रयत्न करावे लागत हाय.","मुलाला आता आता शाळेला जावे लागत आहे, खूप प्रयत्न करावे लागत आहे.",D4
माझे घरातल्या पोरग्याला पणजेवर जावे पाहिजे हाय.,माझे घरातल्या मुलाला पणजेवर जावे पाहिजे आहे.,D4
"आज गावात मोठा बाजार भरला हाय, भाजीपाला खूप स्वस्त हाय.","आज गावात मोठा बाजार भरला आहे, भाजीपाला खूप स्वस्त आहे.",D4
तुमाले माझ्या घरातले दूध कशामुळे न घेतले हाय?,तुम्हाला माझ्या घरातले दूध कशामुळे न घेतले आहे?,D4
माझे मुलाला स्कूलची कक्षा मधून कशी सांगतात हाय?,माझे मुलाला स्कूलची कक्षा वरून कशी सांगतात आहे?,D4
"आम्ही मोठा पोरगा पासून कशी जोडतात हाय, तुम्ही काय शिकतात हाय?","आम्ही मोठे मुलगा पासून कशी जोडतात आहे, तुम्ही काय शिकतात आहे?",D4
"आमच्या घरी पार्टी भरली हाय, पोरगे वेडे भागतात हाय.","आमच्या घरी पार्टी भरली आहे, मुले वेडे भागतात आहेत.",D4
"माझ्या घरातल्या पोरग्याचे बाय-सायकल आहे हाय, तुम्ही काय करतात हाय?","माझ्या घरातल्या मुलाचे बाय-सायकल आहे आहे, तुम्ही काय करतात आहे?",D4
"पोरग्याला आज दूध पुरवले आहे हाय, तो खूप आनंदी हाय.","मुलाला आज दूध पुरवले आहे आहे, तो खूप आनंदी आहे.",D4
"तुमाले आज बाजारात जावे पाहिजे हाय, मला पण जावे पाहिजे हाय.","तुम्हाला आज बाजारात जावे पाहिजे आहे, मला पण जावे पाहिजे आहे.",D4
"माझे घरातल्या पोरग्याला शाळेत जावे पाहिजे हाय, मला पण शाळेत जावे पाहिजे हाय.","माझे घरातल्या मुलाला शाळेत जावे पाहिजे आहे, मला पण शाळेत जावे पाहिजे आहे.",D4
"आज माझी सावत्री सावत्र्यांच्या घरी जाऊन भेटत आहे हाय, त्यांची तुम्हाले माहिती असते काय?","आज माझी सावत्री सावत्र्यांच्या घरी जाऊन भेटायची आहे, त्यांची तुम्हाला माहिती असते का?",D4
आपल्या बायको ला शाळेतून नोकरी मिळवायला पायजे काय जावे?,तुमच्या पत्नीला शाळेतून नोकरी मिळवायला काय जावे?,D4
तुम्हाले माझ्या मुलाला शाळेत जाण्याची कायले आहे काय?,तुम्हाला माझ्या मुलाला शाळेत जाण्याची कशामुळे आहे?,D4
"आज बाजारात माझी सावत्री सावत्र्यांची मुलगी पोरगा मिळाला हाय, खूप आनंद झाला हाय.","आज बाजारात माझी सावत्री सावत्र्यांची मुलगी मुलगा मिळाला आहे, खूप आनंद झाला आहे.",D4
तुम्हाले आमच्या भावाचे मोबाईल नंबर मला द्या हाय.,तुम्हाला आमच्या भावाचे मोबाईल नंबर मला द्या.,D4
"आमच्या दुकानावर मोठी सेल करवतत आहे, हाय तुम्हाले जावे काही खरेदी करण्यास?","आमच्या दुकानावर मोठी सेल आहे, तुम्ही जावे काही खरेदी करण्यास?",D4
माझ्या बाबांचे बंगला माथून पाहिजे काय?,माझ्या बाबांचे बंगला मधून पाहिजे काय?,D4
"आमच्या गावात मोठी सेल भरवत आहे हाय, तुम्हाले जावे काय?","आमच्या गावात मोठी सेल भरत आहे, तुम्ही जावे काय?",D4
तुम्हाले आमच्या मुलाला शाळेतली बाजारपेठ माहिती आहे काय?,तुम्हाला आमच्या मुलाला शाळेतली बाजारपेठ माहिती आहे?,D4
"आज दिवसभर गावात पाण्याची जोड करवतत हाय, पायजे सगळे पाण्याच्या पातळी वरून हाय.","आज दिवसभर गावात पाण्याची जोड करण्याचा प्रयत्न करतात, पाहिजे सगळे पाण्याच्या पातळी वरून असतील.",D4
"म्हाजी घरी तीन मुले आहेत हाय, त्यांना शाळेला जायला पायजे शिक्षा घेतली हाय.","माझ्या घरी तीन मुले आहेत, त्यांना शाळेला जायला पाहिजे शिक्षा घ्यावी लागते.",D4
"आज गावात मोठा बाजार भरला हाय, भाजीपाला खूप स्वस्त हाय.","आज गावात मोठा बाजार भरला आहे, भाजीपाला खूप स्वस्त आहे.",D4
"पोराले कॉलेजमध्ये प्रवेश भेटला हाय, लय आनंद झाला हाय.","मुलाला कॉलेजमध्ये प्रवेश मिळाला आहे, खूप आनंद झाला आहे.",D4
"आज माझ्या भावाला विजयादशमी ला गावात दिसतात हाय, त्यांच्याशी बोलण्यासाठी माथून आला हाय.","आज माझ्या भावाला विजयादशमी ला गावात दिसतील, त्यांच्याशी बोलण्यासाठी ते मधून आले.",D4
"आम्ही गावात मोठा भाजीपाला बाजार भरला हाय, त्यामुळे पोरगा खूप आनंद झाला हाय.","आम्ही गावात मोठा भाजीपाला बाजार भरला आहे, त्यामुळे मुलगा खूप आनंद झाला आहे.",D4
"आज गावात मोठा बाजार भरला हाय, मल्याला पोरग्यासाठी पेन्सिल आणि पेन खरेदी करावी हाय.","आज गावात मोठा बाजार भरला आहे, मला मुलासाठी पेन्सिल आणि पेन खरेदी करावी आहे.",D4
"पोरगा शाळेत जातो हाय, आता त्याला नोकरी मिळणार हाय.","मुला शाळेत जातो आहे, आता त्याला नोकरी मिळणार आहे.",D4
"आज माझ्या भावाला मोबाइलची रीचार्ज करावी हाय, तो दिवसभर वापरतो हाय.","आज माझ्या भावाला मोबाइलची रीचार्ज करावी आहे, तो दिवसभर वापरतो आहे.",D4
"तुमाला पोरग्याचे खाऊ आणण्यात भेटली हाय, काय पाहिजे हाय?","तुम्हाला मुलाचे खाऊ आणण्यात भेटले आहे, काय पाहिजे आहे?",D4
"माझे मुलगा कलेक्टॉरमध्ये नोकरी केली हाय, त्याला खूप फायदा झाला हाय.","माझा मुलगा कलेक्टॉरमध्ये नोकरी केली आहे, त्याला खूप फायदा झाला आहे.",D4
"मला माझी पत्रकारिता करवतत, कायले मला कोणाला सांगावे?","माझी पत्रकारिता करून घेतात, कशामुळे मला कोणाला सांगावे?",D4
"माझ्या बेटीने आत्ता कॉलेजमध्ये प्रवेश भेटला हाय, मला खूप आनंद झाला हाय.","माझ्या मुलीने आत्ता कॉलेजमध्ये प्रवेश मिळाला आहे, मला खूप आनंद झाला आहे.",D4
"आज गावात मोठा बाजार भरला हाय, भाजीपाला खूप स्वस्त हाय.","आज गावात मोठा बाजार भरला आहे, भाजीपाला खूप स्वस्त आहे.",D4
"आज गावात मोठा बाजार भरला हाय, भाजीपाला खूप स्वस्त हाय.","आज गावात मोठा बाजार भरला आहे, भाजीपाला खूप स्वस्त आहे.",D4
"माझ्या भावाला आज प्राथमिक शाळेत फेसबुकवर पाहिजे हाय, व्हॉट्सएपवर पाहिजे हाय.","माझ्या भावाला आज प्राथमिक शाळेत फेसबुकवर पाहिजे आहे, व्हॉट्सएपवर पाहिजे आहे.",D4
"आज माझ्या भावाला स्कूलमध्ये स्टेज ड्रेस वापरावी हाय, तो खूप आनंदीत आहे हाय.","आज माझ्या भावाला स्कूलमध्ये स्टेज ड्रेस वापरावा आहे, तो खूप आनंदीत आहे.",D4
"पोरग्या वडिलांना आज डॉक्टरकडे जायला हवे हाय, त्यांची तब्येत खूप चूकली हाय.","मुलागळा वडिलांना आज डॉक्टरकडे जायला हवे आहे, त्यांची तब्येत खूप चूकली आहे.",D4
"आज तुम्हाला शाळेमध्ये हॉलिडे हाय, म्हणून पुरेशा चारे घ्यावे हाय.","आज तुम्हाला शाळेमध्ये हॉलिडे आहे, म्हणून पुरेशा चारे घ्यावे आहे.",D4
"माझ्या पोरग्याला आता पायजे जास्त स्कूलमध्ये जायचे हाय, तो खूप खुश आहे हाय.","माझ्या मुलाला आता पाहिजे जास्त स्कूलमध्ये जायचे आहे, तो खूप खुश आहे.",D4
"आज माझ्या भावाला पायजे खूप जास्त शाळेमध्ये जायला हवे हाय, तो खूप थकला आहे हाय.","आज माझ्या भावाला पाहिजे खूप जास्त शाळेमध्ये जायला हवे आहे, तो खूप थकला आहे.",D4
"आज माझ्या भावाला खूप पैसे मिळाले हाय, तो खूप आनंदीने खाऊन घेतला हाय.","आज माझ्या भावाला खूप पैसे मिळाले आहे, तो खूप आनंदीने खाऊन घेतला आहे.",D4
"माझ्या देवीला आता तिचा प्राथमिक शाळा पूर्ण झाला हाय, तिची सारा स्कूल चांगलीच हाय.","माझ्या देवीला आता तिचा प्राथमिक शाळा पूर्ण झाला आहे, तिची सारा स्कूल चांगलीच आहे.",D4
"म्हाजी घरी पोरग्यांचा जन्मदिन हाय, सगळे कुटुंबीय आनंदाने मिळतात हाय.","माझ्या घरी पोराचा जन्मदिन आहे, सर्व कुटुंबीय आनंदाने मिळतात आहेत.",D4
"आज पायजे सगळ्यांचे स्वतःचे कार्यक्रम हाय, तुमाले कोणते कार्यक्रम करतात हाय?","आज सर्वांचे स्वतःचे कार्यक्रम आहेत, तुम्हाला कोणते कार्यक्रम करतात आहेत?",D4
"पायजे सगळ्यांना आज सायंकाळी रात्रीची वेळ हाय, कायले सगळे मोठे हाय.","सर्वांना आज सायंकाळी रात्रीची वेळ आहे, कशामुळे सर्व मोठे आहेत?",D4
"मले आज पायजे सगळ्यांना सिनेमा दाखवला हाय, हाय, पोरग्यांना खूप मनसोक्त हाय.","मी आज सर्वांना सिनेमा दाखवला आहे, खूप पोराना मनसोक्त आहे.",D4
"आज गावात मोठा बाजार भरला हाय, भाजीपाला खूप स्वस्त हाय, हे बाजार पायजे खूप चांगले आहे.","आज गावात मोठा बाजार भरला आहे, भाजीपाला खूप स्वस्त आहे, हे बाजार पाहिजे चांगले आहे.",D4
"माझ्या मित्राने ही प्रेमाला गाडी दिली हाय, त्यांनी त्याला गाडी दिली हाय, मला खूप आनंद झाला हाय.","माझ्या मित्राने ही प्रेमाला गाडी दिली आहे, त्यांनी त्याला गाडी दिली आहे, मला खूप आनंद झाला आहे.",D4
"माझ्या मुलाले आता UPI चा वापर करू लागला हाय, हे UPI चा फायदा मला खूप चांगला हाय.","माझ्या मुलाने आता UPI चा वापर करू लागला आहे, हे UPI चा फायदा माझ्या ला खूप चांगला आहे.",D4
"आज गावात पाण्याचे पुरवठा निघाले हाय, मला खूप स्वस्त पाणी मिळते हाय.","आज गावात पाण्याचे पुरवठा निघाले आहे, मला खूप स्वस्त पाणी मिळते आहे.",D4
"माझ्या भावाने आता पजामे कोट गोळा केले हाय, मला खूप सुंदर कपडे मिळते हाय.","माझ्या भावाने आता पजामे कोट गोळा केला आहे, मला खूप सुंदर कपडे मिळते आहे.",D4
"आज गावात मोठा खेळ प्रारंभ होणार हाय, मला खूप आनंद झाला हाय.","आज गावात मोठा खेळ प्रारंभ होणार आहे, मला खूप आनंद झाला आहे.",D4
"आज गावात मोठा बाजार भरला हाय, भाजीपाला खूप स्वस्त हाय, तुम्हाला पायजे कसला दिसतो हाय?","आज गावात मोठा बाजार भरला आहे, भाजीपाला खूप स्वस्त आहे, तुम्हाला पाहिजे कशा दिसतो आहे?",D4
स्वस्ती दिवशी कुटुंबाने मिठाई खाऊन जतन केला हाय.,स्वस्ती दिवशी कुटुंबाने मिठाई खाल्यानंतर जतन केला आहे.,D4
"मले कॉलेजात प्रवेश भेटला हाय, आता पुढचे काय पायजे?","मुलाला कॉलेजात प्रवेश मिळाला आहे, आता पुढचे काय पाहिजे?",D4
"मले माझ्या मामांकडे भेटले हाय, त्यांच्याकडे खूप पुरावा हाय.","मुलाला मामांकडे भेटला आहे, त्यांच्याकडे खूप पुरावा आहे.",D4
"आज प्रातःकाळी खूप पाऊस पडला हाय, आता पाण्याची व्यवस्था कशी हाय?","आज प्रातःकाळी खूप पाऊस पडला आहे, आता पाण्याची व्यवस्था कशी आहे?",D4
म्हाजी मुली स्कूलमध्ये जात असताना काय काय पायजे?,माझी मुली स्कूलमध्ये जात असताना काय काय पाहिजे?,D4
"मले किती उडके दिले हाय, आता काय करावे हाय?","मुलाला किती उडके दिले आहेत, आता काय करावे?",D4
आम्ही शनिवारी कुटुंबाने भाजीपाला मारणार हाय.,आम्ही शनिवारी कुटुंबाने भाजीपाला मारणार आहोत.,D4
"पोराला क्रीडा स्पर्धेत भाग घेतला हाय, त्याने खूप प्रतिभा दाखवली हाय.","मुलाला क्रीडा स्पर्धेत भाग घेतला आहे, त्याने खूप प्रतिभा दाखवली आहे.",D4
"आम्ही माझ्या भावांकडे हळूवार गेले हाय, ते आमच्यावर खूप खूष हाय.","आम्ही मामांकडे हळूवार गेले आहोत, ते आमच्यावर खूप खूष आहेत.",D4
"आज गावात मोठा बाजार भरला हाय, भाजीपाला खूप स्वस्त हाय.","आज गावात मोठा बाजार भरला आहे, भाजीपाला खूप स्वस्त आहे.",D4
आज तुमाले माझ्याकडून सांगितलेल्या विषयाची तपशीलाने व्याख्या करवतत.,आज तुम्हाला माझ्याकडून सांगितलेल्या विषयाची तपशीलाने व्याख्या करून घेतात.,D4
म्हाळे कायले की नुकताच माझा मुलगा पासपोर्ट भेटला हाय?,कायले की नुकताच मला मुलाचा पासपोर्ट मिळाला आहे?,D4
पोरगा दिलाना जात असतांना मला कॉलेजचे नाव पायजे आहे हाय.,मुलाला दिलाना जात असतांना मला कॉलेजचे नाव पाहिजे आहे.,D4
म्हाळे कायले की माझ्याकडून पूर्णपणे काम भेटला हाय?,कायले की मला माझ्याकडून पूर्णपणे काम मिळाला आहे?,D4
