dialect_text,standard_text,dialect
"ग्रामपंचायतीत मतदान कार्ड प्राप्त करून द्यावयाचे आसा, खय ग्रामसेवक का देतो?","ग्रामपंचायतीत मतदान कार्ड प्राप्त करून देण्याची व्यवस्था आहे, कुठे ग्रामसेवक देईल?",D1
"रेशन कार्डासाठी अर्ज दाखल करून द्यावयाचे आसा, खय खरेता का?","रेशन कार्डासाठी अर्ज दाखल करून देण्याची व्यवस्था आहे, कुठे खरेता?",D1
"आधार कार्डासाठी नवीन पत्ता बदलवायचे आसा, खय केंद्र खय?","आधार कार्डासाठी नवीन पत्ता बदलवायचा आहे, कुठे केंद्र आहे?",D1
"ग्रामपंचायतीत क्रेडिट कार्ड लागण्यासाठी खय अर्ज करूका लागन, माका परतावा का?","ग्रामपंचायतीत क्रेडिट कार्ड लागण्यासाठी कुठे अर्ज करावा लागेल, मला परतावा मिळेल का?",D1
"पोलीस पासपोर्ट बनवून द्यावयाचे आसा, खय पोलीस स्टेशन का?","पोलीस पासपोर्ट बनवून देण्याची व्यवस्था आहे, कुठे पोलीस स्टेशन आहे?",D1
"ग्रामपंचायतीत नवीन नाम मॅप प्राप्त करून द्यावयाचे आसा, खय कार्यालय खय?","ग्रामपंचायतीत नवीन नाम मॅप प्राप्त करून देण्याची व्यवस्था आहे, कुठे कार्यालय आहे?",D1
"आधार कार्डासाठी नवीन व्यवसाय नाव बदलवायचे आसा, खय केंद्र खय?","आधार कार्डासाठी नवीन व्यवसाय नाव बदलवायचा आहे, कुठे केंद्र आहे?",D1
"ग्रामपंचायतीत निवडणुकीचा मतदान कार्ड प्राप्त करून द्यावयाचे आसा, खय ग्रामसेवक का देतो?","ग्रामपंचायतीत निवडणुकीचा मतदान कार्ड प्राप्त करून देण्याची व्यवस्था आहे, कुठे ग्रामसेवक देईल?",D1
"रेशन कार्डासाठी नवीन पत्ता बदलवायचे आसा, खय खरेता का?","रेशन कार्डासाठी नवीन पत्ता बदलवायचा आहे, कुठे खरेता?",D1
"ग्रामपंचायतीत पोलीस पासपोर्ट बनवून द्यावयाचे आसा, खय पोलीस स्टेशन का?","ग्रामपंचायतीत पोलीस पासपोर्ट बनवून देण्याची व्यवस्था आहे, कुठे पोलीस स्टेशन आहे?",D1
सर्व्हेस म्हणून पासवर्ड बदलण्यासाठी खय जावे?,सर्व्हेस म्हणून पासवर्ड बदलण्यासाठी कुठे जावे?,D1
ग्रामपंचायतीत मतदान सुविधा कधी आसा?,ग्रामपंचायतीत मतदान सुविधा कधी आहे?,D1
नागरिक प्रतिभागी योजनेच्या माहितीसाठी खय जावे?,नागरिक प्रतिभागी योजनेच्या माहितीसाठी कुठे जावे?,D1
आधार कार्ड विचारीत करण्यासाठी खय जावे?,आधार कार्ड विचारीत करण्यासाठी कुठे जावे?,D1
ग्रामपंचायतीत भू-पुरवठा दर आसा?,ग्रामपंचायतीत भू-पुरवठा दर किती आहे?,D1
पाणी वितरण प्रणाली खय सुरू आसा?,पाणी वितरण प्रणाली कुठे सुरू आहे?,D1
सामाजिक सुरक्षा योजनेच्या माहितीसाठी खय जावे?,सामाजिक सुरक्षा योजनेच्या माहितीसाठी कुठे जावे?,D1
ग्रामपंचायतीत पुरवठा दर खय आसा?,ग्रामपंचायतीत पुरवठा दर कुठे आहे?,D1
प्रक्रिया सुरू करण्यासाठी खय जावे?,प्रक्रिया सुरू करण्यासाठी कुठे जावे?,D1
ग्रामपंचायतीत नवीन घर निर्माणासाठी खय अर्ज करू नया?,ग्रामपंचायतीत नवीन घर निर्माणासाठी कुठे अर्ज करावा लागत नाही?,D1
नागरिक पात्र कार्यालयासाठी खय जाण्याचा कोणता तारीख आसा?,नागरिक पात्र कार्यालयासाठी कुठे जाण्याचा कोणता तारीख आहे?,D1
"ग्रामपंचायतीचे निवडणुकीत खय व्होट द्यायला लागन, माका मतदान केंद्र आसा?","ग्रामपंचायतीच्या निवडणुकीत कुठे व्होट द्यावा लागेल, मला मतदान केंद्र मिळेल?",D1
"रेशन कार्ड पुन्हा नवीन तुका दाखला द्यावी लागला, खय का?",रेशन कार्डासाठी कुठे नवीन दाखला द्यावा लागेल?,D1
"केवळ नागरिक पात्र कार्यालयातच नवीन नांव असा लागन, माका चेडवा प्रिक्रिया करणार?","केवळ नागरिक पात्र कार्यालयातच नवीन नाव असणार, कुठे मुली प्रिक्रिया करणार?",D1
"खय पासून नागरिक पात्र कार्यालयाची फेरी असते, माका तुका का?","कुठे पासून नागरिक पात्र कार्यालयाची फेरी असते, मला कोणती तारीख आहे?",D1
"यंदा ग्रामपंचायतीचे निवडणुकीत खय व्होट द्यायला लागन, माका व्होटर कार्ड तुका दाखला द्यावा लागला?","यंदा ग्रामपंचायतीच्या निवडणुकीत कुठे व्होट द्यावा लागेल, मला व्होटर कार्डासाठी कुठे दाखला द्यावा लागेल?",D1
"आधार कार्डावर नवीन नांव टाकूचे आसा, खय केंद्र आसा?","आधार कार्डावर नवीन नाव टाकायचे आहे, कुठे केंद्र आहे?",D1
माझा व्होटर कार्ड तुका दाखला गावता का?,माझा व्होटर कार्ड कुठे दाखला मिळेल?,D1
"खय रेशन कार्ड पुन्हा नवीन दाखला द्यावी लागली, माका कोणता नमुना द्यावा लागला?",कुठे रेशन कार्डासाठी कोणता नमुना द्यावा लागेल?,D1
"ग्रामपंचायती खय ग्रामसेवकांची निवडणुकीत व्होट द्यायला लागन, माका मतदान केंद्र आसा?","ग्रामपंचायतीच्या ग्रामसेवकांच्या निवडणुकीत कुठे व्होट द्यावा लागेल, मला मतदान केंद्र मिळेल?",D1
"नागरी पट्ट्यात रजिस्ट्रेशन करण्यासाठी खय जावे लागन, माका दाखला गावता का?","नागरी पट्ट्यात रजिस्ट्रेशन करण्यासाठी कुठे जावे लागेल, मला दाखला मिळेल का?",D1
ग्रामपंचायतीत शाळा बसस्थानकाचे पत्ता खय आसा?,ग्रामपंचायतीत शाळा बसस्थानकाचे पत्ते कुठे आहे?,D1
नागरी पट्ट्यात नवीन पत्ता नोंदवण्यासाठी खय वेळा आसा?,नागरी पट्ट्यात नवीन पत्ता नोंदवण्यासाठी कुठे वेळा आहे?,D1
ग्रामपंचायतीत पाण्याचे पुरवठा मागवण्यासाठी खय केंद्र आसा?,ग्रामपंचायतीत पाण्याचे पुरवठा मागवण्यासाठी कुठे केंद्र आहे?,D1
"आधार कार्डावर नवीन पत्ता टाकूचे आसा, खय केंद्र आसा?","आधार कार्डावर नवीन पत्ता टाकायचे आहे, कुठे केंद्र आहे?",D1
नागरी पट्ट्यात खाते नोंदवण्यासाठी खय काम केल्या आसा?,नागरी पट्ट्यात खाते नोंदवण्यासाठी कुठे काम केले आहे?,D1
ग्रामपंचायतीत नवीन घर नोंदवण्यासाठी खय कागदपत्रे असा?,ग्रामपंचायतीत नवीन घर नोंदवण्यासाठी कुठे कागदपत्रे आहेत?,D1
नागरी पट्ट्यात नवीन वाहन नोंदवण्यासाठी खय केंद्र आसा?,नागरी पट्ट्यात नवीन वाहन नोंदवण्यासाठी कुठे केंद्र आहे?,D1
ग्रामपंचायतीत शिक्षण पुरवठा मागवण्यासाठी खय केंद्र आसा?,ग्रामपंचायतीत शिक्षण पुरवठा मागवण्यासाठी कुठे केंद्र आहे?,D1
"आधार कार्डावर नवीन वाहन टाकूचे आसा, खय केंद्र आसा?","आधार कार्डावर नवीन वाहन टाकायचे आहे, कुठे केंद्र आहे?",D1
ग्रामपंचायतीत नागरिक विनंतीवर शाळा पास म्हाय दिला जावू शकणार,ग्रामपंचायतीत नागरिक विनंतीवर शाळा पास नाही दिला जाऊ शकतो,D1
पोलीस स्टेशनवर नवीन पासपोर्ट मुळे खय प्रकरणासाठी आसा,पोलीस स्टेशनवर नवीन पासपोर्ट मुळे कुठे प्रकरणासाठी आहे,D1
खय मुलीला शाळेची प्रमाणपत्र मिळणारी आसा,कुठे मुलीला शाळेची प्रमाणपत्र मिळणार आहे,D1
नवीन नागरिक विनंतीवर खय खाता मुळे आसा,नवीन नागरिक विनंतीवर कुठे खाता मुळे आहे,D1
पोलीस स्टेशनवर खय प्रमाणपत्रासाठी आसा,कुठे प्रमाणपत्रासाठी आहे,D1
ग्रामपंचायतीत खय नागरिक विनंतीवर नागरिकत्व प्रमाणपत्र म्हाय दिला जावू शकणार,ग्रामपंचायतीत नागरिक विनंतीवर नागरिकत्व प्रमाणपत्र नाही दिला जाऊ शकतो,D1
"खबर ना ग्रामपंचायतीत शाळेची मुली दाखला म्हाय, खय गावाचे पार्श्वभूमी पासून दाखला म्हाय?","माहिती नाही ते ग्रामपंचायतीत शाळेची मुली दाखला नाही, कुठे गावाचे पार्श्वभूमी पासून दाखला नाही?",D1
"माका खय पोलिस स्थानकाचे फोन नंबर आसा, वरसून गावात पोलिसाचे कार्यालय आसा?","मला कुठे पोलिस स्थानकाचे फोन नंबर आहे, वरून गावात पोलिसाचे कार्यालय आहे?",D1
"ग्रामपंचायतीत पारदर्शकता योजनेचा फायदा म्हाय, खय योजनेची माहिती म्हाय?","ग्रामपंचायतीत पारदर्शकता योजनेचा फायदा नाही, कुठे योजनेची माहिती नाही?",D1
आसा खय मुलींना शाळेचे निमंत्रण द्यायला माका काम का?,आहे कुठे मुलींना शाळेचे निमंत्रण द्यायला मला काम का?,D1
"खबर ना त्या गावात शाळेचे प्राचार्य आसा, तुका काय शाळेचे शिक्षक आसा?","माहिती नाही त्या गावात शाळेचे प्राचार्य आहे, तुला काय शाळेचे शिक्षक आहे?",D1
"माका खय ग्रामपंचायतीत खात्यांची माहिती म्हाय, खय काय खाते चालू आसा?","मला कुठे ग्रामपंचायतीत खात्यांची माहिती नाही, कुठे काय खाते चालू आहे?",D1
"आसा खय जाहिरात म्हाय, म्हाय काय नवीन काम केले आसा?","आहे कुठे जाहिरात नाही, नाही काय नवीन काम केले आहे?",D1
"खबर ना त्या गावात खेळपट्टी आसा, तुका काय खेळ खेळतात आसा?","माहिती नाही त्या गावात खेळपट्टी आहे, तुला काय खेळ खेळतात आहे?",D1
"माका खय पारदर्शकता योजनेचा फायदा म्हाय, खय योजनेची माहिती म्हाय?","मला कुठे पारदर्शकता योजनेचा फायदा नाही, कुठे योजनेची माहिती नाही?",D1
"आसा खय ग्रामपंचायतीत नवीन प्रकल्प चालू आसा, खय प्रकल्पाची माहिती म्हाय?","आहे कुठे ग्रामपंचायतीत नवीन प्रकल्प चालू आहे, कुठे प्रकल्पाची माहिती नाही?",D1
रेशन कार्डासाठी नवीन अर्ज करूचे वरसून आहे?,रेशन कार्डासाठी नवीन अर्ज करावे लागते कुठे आहे?,D1
ग्रामपंचायतीत पानी पुरवठा नाही का? कोणा खय जावू शकता?,ग्रामपंचायतीत पानी पुरवठा नाही का? कोणा कुठे जावू शकता?,D1
नागरिक सेवा केंद्रात मेरा खय आहे?,नागरिक सेवा केंद्रात माझे कुठे आहे?,D1
खरेदीचा नोंद लावूचे माका खय आहे?,खरेदीचा नोंद लावावे लागते कुठे आहे?,D1
कोणाचा घराचा नोंद लवलायचा आसा? खय कोणाचा आहे?,कोणाचा घराचा नोंद लावायचा आहे? कुठे कोणाचा आहे?,D1
नागरिक सेवा केंद्रात नवीन सेवा मिळवूचे वरसून काय आहे?,नागरिक सेवा केंद्रात नवीन सेवा मिळवावी लागते कुठे काय आहे?,D1
ग्रामपंचायतीत माझा नाव बदलूचे वरसून काय आहे?,ग्रामपंचायतीत माझा नाव बदलावे लागते कुठे काय आहे?,D1
कोणाचा प्रॉपर्टी टॅक्स लवलायचा आसा? खय कोणाचा आहे?,कोणाचा प्रॉपर्टी टॅक्स लावायचा आहे? कुठे कोणाचा आहे?,D1
सिटी बसचा खय नंबर माहिती ना? खय काय?,सिटी बसचा कुठे नंबर माहिती नाही? कुठे काय?,D1
ग्रामपंचायतीत माझा प्रॉपर्टी नोंद लवलायचा आसा? खय काय?,ग्रामपंचायतीत माझा प्रॉपर्टी नोंद लावायचा आहे? कुठे काय?,D1
"ग्रामपंचायतीत मतदान केंद्राची सूची वरसून पाहणे आसा, खय सूची मिळणार?","ग्रामपंचायतीत मतदान केंद्राची सूची वरून पाहणे आहे, कुठे सूची मिळेल?",D1
"आधार कार्डावर नवीन पत्ता टाकूचे आसा, खय केंद्र तसाचे काम करता?","आधार कार्डावर नवीन पत्ता टाकायचे आहे, कुठे केंद्र तसाच काम करते?",D1
"नागरिक पार्किंग लावणे आसा, खय खाली पार्किंग असेल का?","नागरिक पार्किंग लावणे आहे, कुठे खाली पार्किंग असेल?",D1
"शाळेतील छात्रांच्या नावांची यादी वरसून मिळणे आसा, खय शाळा खय?","शाळेतील छात्रांच्या नावांची यादी वरून मिळेल का?, कुठे शाळा आहे?",D1
"तळी स्वच्छता करण्याचे काम वरसून सुरू करूचे आसा, खय जागा कुठे?","तळी स्वच्छता करण्याचे काम वरून सुरू करायचे आहे, कुठे जागा आहे?",D1
"ग्रामपंचायतीत पार्किंग निर्मिती करण्यासाठी अर्ज करूचे आसा, खय अर्ज सादर करण्यासाठी खय?","ग्रामपंचायतीत पार्किंग निर्मिती करण्यासाठी अर्ज करावा लागेल का, कुठे अर्ज सादर करावा लागेल?",D1
"सर्वोच्च न्यायालयाची सूची वरसून पाहणे आसा, खय कुठे सूची मिळणार?","सर्वोच्च न्यायालयाची सूची वरून पाहणे आहे, कुठे सूची मिळेल?",D1
"पोलीस स्टेशनची संपर्क संख्या वरसून मिळणे आसा, खय ती संख्या काय?","पोलीस स्टेशनची संपर्क संख्या वरून मिळेल का, कुठे ती संख्या आहे?",D1
ग्रामपंचायतीच्या कार्यालयात ऑनलाइन अर्ज दाखल करण्याची सुविधा वरसून उपलब्ध असेल का?,ग्रामपंचायतीच्या कार्यालयात ऑनलाइन अर्ज दाखल करण्याची सुविधा वरून उपलब्ध आहे का?,D1
"पोलीस स्टेशनची संपर्क संख्या वरसून मिळणे आसा, खय ही संख्या काय?","पोलीस स्टेशनची संपर्क संख्या वरून मिळेल का, कुठे ही संख्या आहे?",D1
"ग्रामसेवकाने शाळा बसाच्या बसस्टॉपची सुधारणी करूचे आसा, खय करायची प्रक्रिया?","ग्रामसेवकाने शाळा बसाच्या बसस्टॉपची सुधारणी करावी आहे, कुठे करावी ही प्रक्रिया आहे?",D1
"ग्रामपंचायतीत प्राथमिक शाळेची मुली वरसून पुरुषांच्या शाळेत जाऊन शिकावी लागण, माका का?","ग्रामपंचायतीत प्राथमिक शाळेची मुली वरून पुरुषांच्या शाळेत जाऊन शिकू शकत नाहीत म्हणून, मला का असे केले जाते?",D1
"नागरिकांनी विकास शेतकरी कर्मचाऱ्यांचे काम कुठल्या संस्थेशी करायचे आसा, म्हाय?","नागरिकांनी विकास शेतकरी कर्मचाऱ्यांचे काम कुठल्या संस्थेशी करावे आहे, नाही?",D1
ग्रामपंचायतीत नागरिकांचे मागण्या सुनिश्चित करण्यासाठी तुका रोजगार कार्यक्रमाच्या वेळेचे खय आहे का?,ग्रामपंचायतीत नागरिकांचे मागण्या सुनिश्चित करण्यासाठी तुला रोजगार कार्यक्रमाच्या वेळेचे कुठे आहे का?,D1
नागरिकांनी खय ग्रामपंचायतीत सार्वजनिक शाळांच्या शिक्षकांची वेतने कशी मिळवावी लागण?,नागरिकांनी कुठे ग्रामपंचायतीत सार्वजनिक शाळांच्या शिक्षकांची वेतने कशी मिळवावी लागेल?,D1
ग्रामपंचायतीत नागरिकांची मागण्या सुनिश्चित करण्यासाठी माका निवडणुका घेतल्या जातील का?,ग्रामपंचायतीत नागरिकांची मागण्या सुनिश्चित करण्यासाठी मला निवडणुका घेतल्या जाणार का?,D1
नागरिकांनी खय ग्रामपंचायतीत विकास कार्यक्रमांची माहिती पुरवण्यासाठी कोणत्या संस्थांशी जुळणी करावी लागणी?,नागरिकांनी कुठे ग्रामपंचायतीत विकास कार्यक्रमांची माहिती पुरवण्यासाठी कोणत्या संस्थांशी जुळणी करावी लागेल?,D1
ग्रामपंचायतीत सार्वजनिक शाळांच्या मुली म्हाय स्वतःच्या मुली वरसून पुरुषांच्या शाळेत जाऊन शिकावी लागणी?,ग्रामपंचायतीत सार्वजनिक शाळांच्या मुली नाही स्वतःच्या मुली वरून पुरुषांच्या शाळेत जाऊन शिकू शकत नाहीत म्हणून?,D1
नागरिकांनी खय ग्रामपंचायतीत शेतकरी कर्मचाऱ्यांचे वेतने कशी मिळवावी लागणी?,नागरिकांनी कुठे ग्रामपंचायतीत शेतकरी कर्मचाऱ्यांचे वेतने कशी मिळवावी लागेल?,D1
ग्रामपंचायतीत नागरिकांची मागण्या सुनिश्चित करण्यासाठी तुका नागरिकांच्या संपर्काची माहिती कशी मिळवावी लागणी?,ग्रामपंचायतीत नागरिकांची मागण्या सुनिश्चित करण्यासाठी तुला नागरिकांच्या संपर्काची माहिती कशी मिळवावी लागेल?,D1
नागरिकांनी खय ग्रामपंचायतीत शिक्षकांची वेतने कशी मिळवावी लागणी?,नागरिकांनी कुठे ग्रामपंचायतीत शिक्षकांची वेतने कशी मिळवावी लागेल?,D1
"ग्रामपंचायतीत नवीन घरबांधणी पात्री म्हाय, जास्ती वरसून शुल्क द्यावे लागन?",ग्रामपंचायतीत नवीन घरबांधणी पात्री मिळेल का? जास्ती वरून शुल्क द्यावे लागेल का?,D1
"पोलीस स्टेशनात नवीन क्रेडिट कार्ड होणारी प्रतीक्षा आसा, खय लागली?","पोलीस स्टेशनात नवीन क्रेडिट कार्ड होणारी प्रतीक्षा आहे, कुठे लागली?",D1
"ग्रामपंचायतीची नवीन नियुक्ती होणारी खबर ना, तुका का नवीन नियुक्ती होते लागती?","ग्रामपंचायतीची नवीन नियुक्ती होणारी माहिती नाही, तुला का नवीन नियुक्ती होते लागते?",D1
"नवीन नागरिकत्व प्रमाणपत्र म्हाय, ग्रामसेवक खयला मिळणारी आवाजी का?",नवीन नागरिकत्व प्रमाणपत्र मिळेल का? ग्रामसेवक कुठे मिळणारी आवाजी का?,D1
ग्रामपंचायतीच्या सभेत नवीन विचार मांडणे होणारी खय आसा.,ग्रामपंचायतीच्या सभेत नवीन विचार मांडणे होणारे कुठे आहे.,D1
"आधार कार्डावर नवीन पत्ता टाकूचे आसा, खय पंचायत कार्यालय आसा?","आधार कार्डावर नवीन पत्ता टाकायचे आहे, कुठे पंचायत कार्यालय आहे?",D1
"ग्रामपंचायतीत नवीन शिक्षण योजना होणारी खबर ना, खय शिक्षण अधिकारी आसा?","ग्रामपंचायतीत नवीन शिक्षण योजना होणारी माहिती नाही, कुठे शिक्षण अधिकारी आहे?",D1
"नवीन कृषी योजनेतून दिलेले आर्थिक सहाय्य म्हाय, खय कसे प्राप्त करायचे?",नवीन कृषी योजनेतून दिलेले आर्थिक सहाय्य मिळेल का? कुठे कसे प्राप्त करावे?,D1
"ग्रामपंचायतीत रेशन कार्डासाठी खय अर्ज करूका लागन, माका दाखला गावता का?","ग्रामपंचायतीत रेशन कार्डासाठी कुठे अर्ज करावा लागेल, मला दाखला मिळेल का?",D1
"आधार कार्डावर नवीन नाव टाकूचे आसा, खय केंद्र आसा?","आधार कार्डावर नवीन नाव टाकायचे आहे, कुठे केंद्र आहे?",D1
"पाण्याची शुद्धता विचारून काय कामासा येते, माका पाण्याची पारदर्शकता काय?","पाण्याची शुद्धता विचारून काय काम होऊ शकते, मला पाण्याची पारदर्शकता काय आहे?",D1
"निवडणुकीचा नोंदणी किती दिवसासा येते, माका निवडणुकीची तारीख काय?","निवडणुकीचा नोंदणी किती दिवस होतो, मला निवडणुकीची तारीख काय आहे?",D1
कोपरी सार्वजनिक स्वच्छता केंद्रात खय ठिकाणी माहिती ना?,कोपरी सार्वजनिक स्वच्छता केंद्रात कुठे ठिकाणी माहिती नाही?,D1
"कोणत्या वेळेला ग्रामपंचायतीत कार्यालय खय कामासा येते, माका?","कोणत्या वेळेला ग्रामपंचायतीत कार्यालय कुठे काम होते, मला?",D1
खय केंद्रात मी आधार कार्ड म्हाय नवीन नाव टाकतो त्यासा काय प्रक्रिया?,कुठे केंद्रात मी आधार कार्ड म्हणून नवीन नाव टाकतो त्यास काय प्रक्रिया आहे?,D1
नवीन कार्यालयाच्या खात्यासाठी माका काय कागदपत्रे दाखला गावता?,नवीन कार्यालयाच्या खात्यासाठी मला काय कागदपत्रे दाखला मिळेल?,D1
मी रेशन कार्डासाठी खय केंद्रात नांव दाखवले तर काय होता?,मी रेशन कार्डासाठी कुठे केंद्रात नांव दाखवले तर काय होते?,D1
पानी पंपिंग कामासाठी माका खय ठिकाणी माहिती ना?,पानी पंपिंग कामासाठी मला कुठे ठिकाणी माहिती नाही?,D1
"ग्रामपंचायतीत पासपोर्ट कार्डासाठी खय अर्ज करूका लागन, माका तुका दाखला गावता का?","ग्रामपंचायतीत पासपोर्ट कार्डासाठी कुठे अर्ज करावा लागेल, मला तुला दाखला मिळेल का?",D1
"स्थानिक सांख्यिकीच्या डेटा वरसून खय मिळणार, माका तुका सांख्यिकी केंद्रासाठी कसं जाणं?","स्थानिक सांख्यिकीच्या डेटा वरून कुठे मिळेल, मला तुला सांख्यिकी केंद्रासाठी कसे जाणे?",D1
"ग्रामपंचायतीत नवीन शाळा बांधवून आसा, खय शाळेच्या व्यवस्थेसाठी कसा संपर्क करायचो?","ग्रामपंचायतीत नवीन शाळा बांधवण्याचे आहे, कुठे शाळेच्या व्यवस्थेसाठी संपर्क करावा?",D1
"तुमच्या गावातील खय यंत्रणेसाठी प्रतिक्रिया द्या, माका तुका गावानं काय केलं?","तुमच्या गावातील कुठे यंत्रणेसाठी प्रतिक्रिया द्या, मला तुला गावानं काय केलं?",D1
"ग्रामपंचायतीत वीज प्रकल्पासाठी खय सांख्यिकी वाचली, आसा कोणती दुसरी सूचना?","ग्रामपंचायतीत वीज प्रकल्पासाठी कुठे सांख्यिकी वाचली, आहे कोणती दुसरी सूचना?",D1
"ग्रामपंचायतीत ग्रामसेवकाचा खय संपर्क नं, माका तुका पाहिजे कसं?","ग्रामपंचायतीत ग्रामसेवकाचा कुठे संपर्क नं, मला तुला पाहिजे कसं?",D1
"गावता माका दाखला गेल्यापासून कोणती खय समस्या आली, तुका दाखला कसं करायचं?","गावात मला दाखला गेल्यापासून कुठे समस्या आली, तुला दाखला कसे करावे?",D1
"ग्रामपंचायतीत खय किंमती वाचली, आसा कोणती दुसरी सूचना?","ग्रामपंचायतीत कुठे किंमती वाचली, आहे कोणती दुसरी सूचना?",D1
"ग्रामपंचायतीत विकासात्मक कार्यासाठी खय निवडणूक ना, माका तुका निवडणूक कसं?","ग्रामपंचायतीत विकासात्मक कार्यासाठी कुठे निवडणूक ना, मला तुला निवडणूक कसे?",D1
"ग्रामपंचायतीत खय मंत्रालयाची यंत्रणा ना, माका तुका मंत्रालयाची संपर्क नं?","ग्रामपंचायतीत कुठे मंत्रालयाची यंत्रणा ना, मला तुला मंत्रालयाची संपर्क नं?",D1
"ग्रामपंचायतीत नागरिकत्व प्रमाणपत्रासाठी खय अर्ज करूका लागन, माका प्रमाणपत्रा के देयासा तुका?","ग्रामपंचायतीत नागरिकत्व प्रमाणपत्रासाठी कुठे अर्ज करावा लागेल, मला प्रमाणपत्र कधी मिळेल?",D1
"जिल्हा परिषदेत नवीन प्रजासत्ताक कार्डासाठी खय अर्ज करू लागलासा, खय गावता वाढवा लागन?","जिल्हा परिषदेत नवीन प्रजासत्ताक कार्डासाठी कुठे अर्ज करावा लागेल, कुठे वाढवा लागेल?",D1
"सामाजिक न्याय आणि विकास राज्यमंत्रालयाच्या नीतीमध्ये नागरिकांचे मौल्य आसा, वरसून मंत्रालया संपर्क करू शकतो?","सामाजिक न्याय आणि विकास राज्यमंत्रालयाच्या नीतीमध्ये नागरिकांचे मौल्य आहे, वरून मंत्रालयाला संपर्क करू शकता?",D1
"शहरातील पाण्याचे पुरवठा आसा, खय पाणी पुरवठा सुरू होऊन म्हाय तुका?","शहरातील पाण्याचे पुरवठा आहे, कुठे पाणी पुरवठा सुरू होईल का?",D1
ग्रामपंचायतीत नवीन स्वसंपत्तीचे पंजीकरण केल्यावर खय ग्रामस्थ प्रमाणपत्रा मिळवू शकतो?,ग्रामपंचायतीत नवीन स्वसंपत्तीचे पंजीकरण केल्यावर कुठे ग्रामस्थ प्रमाणपत्र मिळवू शकतो?,D1
"नगरपालिकेत नवीन पार्काचे निर्माण होण्याची खबर ना, माका त्याची तारीख आसा तुका?","नगरपालिकेत नवीन पार्काचे निर्माण होण्याची माहिती नाही, मला त्याची तारीख कधी आहे?",D1
कृषि निर्वाह प्रमाणपत्रासाठी खय गावता ग्रामसेवक प्रमाणपत्रा मिळवू शकतो?,कृषि निर्वाह प्रमाणपत्रासाठी कुठे ग्रामसेवक प्रमाणपत्र मिळवू शकतो?,D1
"शहरातील कचरा संग्रहणासाठी खय गैरवापर करू शकतो, खबर ना त्याचे कार्यक्षम पुरवठा आसा?","शहरातील कचरा संग्रहणासाठी कुठे गैरवापर करू शकतो, माहिती नाही त्याचे कार्यक्षम पुरवठा आहे?",D1
"ग्रामपंचायतीत नवीन प्रौद्योगिकी प्रशिक्षण कार्यक्रमासाठी खय अर्ज करू शकतो, माका त्याचा तारीख आसा?","ग्रामपंचायतीत नवीन प्रौद्योगिकी प्रशिक्षण कार्यक्रमासाठी कुठे अर्ज करू शकतो, मला त्याची तारीख कधी आहे?",D1
"जिल्हा परिषदेत नवीन सामाजिक सुरक्षा प्रमाणपत्रासाठी खय गावता अर्ज करू शकतो, म्हाय त्याची मुद्रित सामग्री आसा?","जिल्हा परिषदेत नवीन सामाजिक सुरक्षा प्रमाणपत्रासाठी कुठे अर्ज करू शकतो, माही त्याची मुद्रित सामग्री आहे?",D1
"ग्रामपंचायतीत नवीन जलसंपत्ती प्रमाणपत्रासाठी खय ग्रामसेवक प्रमाणपत्रा मिळवू शकतो, खबर ना त्याचा कार्यक्षम पुरवठा आसा?","ग्रामपंचायतीत नवीन जलसंपत्ती प्रमाणपत्रासाठी कुठे ग्रामसेवक प्रमाणपत्र मिळवू शकतो, माहिती नाही त्याचे कार्यक्षम पुरवठा आहे?",D1
