dialect_text,standard_text,dialect
"पायजे रोजगार योजनेची यादी कोणती हाय, म्हाजे नाव काय त्यात?","पाहिजे रोजगार योजनेची यादी कोणती आहे का, माझे नाव काय त्यात?",D4
कायले माझ्या पाण्याची वितरणाची शिकायत सुचवायची हाय,कशामुळे माझ्या पाण्याची वितरणाची शिकायत सुचवण्याची आहे?,D4
"मला हाय सेतू केंद्रात कायजमाव हाय, पोरगा काय करायचा आहे?","माझ्या सेतू केंद्रात कायजमाव आहे, मुलगा काय करावा आहे?",D4
"हाय ग्रामपंचायतीत शिक्षण संबंधित सूचना आली आहे का, म्हाजे नाव काय त्यात?","आहे ग्रामपंचायतीत शिक्षण संबंधित सूचना आली आहे का, माझे नाव काय त्यात?",D4
"नागरिक पार्किंग चे नियम काय हाय, म्हाळे शाळेत बसू शकतो काय हाय?","नागरिक पार्किंग चे नियम काय आहे, मला शाळेत बसू शकतो का आहे?",D4
नगरसंहिता वाचून कायले मला काय पोरगा करावा हाय?,नगरसंहिता वाचून कशामुळे मला मुलगा करावा आहे?,D4
"शहरातील पायजे जुनी घडी बदलायची हाय, म्हाजी दिवसभर कुठे जाऊ शकतो हाय?","शहरातील पाहिजे जुनी घडी बदलायची आहे, माझे दिवसभर कुठे जाऊ शकतो आहे?",D4
"कार पार्किंग चे शुल्क काय हाय, तुमाले कोणत्या स्ट्रीटवर पार्क करू शकतो हाय?","कार पार्किंग चे शुल्क काय आहे, तुम्हाला कोणत्या स्ट्रीटवर पार्क करू शकतो आहे?",D4
"प्राथमिक शाळेत पोरगा शिकायला येतो हाय, माथून काय शिकवावा हाय?","प्राथमिक शाळेत मुलगा शिकायला येतो आहे, मधून काय शिकवावा आहे?",D4
"शहरातील पायजे नेटवर्क काय हाय, म्हाजे व्हायपी पास कुठे मिळवायची हाय?","शहरातील पाहिजे नेटवर्क काय आहे, माझे व्हायपी पास कुठे मिळवायची आहे?",D4
"नगरपालिकेच्या पासवर्ड काय हाय, म्हाळे ऑनलाईन शुल्क भरायचे हाय?","नगरपालिकेच्या पासवर्ड काय आहे, मला ऑनलाईन शुल्क भरायचे आहे?",D4
"कॉलेजात पोरगा शिकायला येतो हाय, माथून काय शिकवावा हाय?","कॉलेजात मुलगा शिकायला येतो आहे, मधून काय शिकवावा आहे?",D4
"शहरातील पायजे कार परवाना काय हाय, तुमाले कुठे कार पार्क करू शकतो हाय?","शहरातील पाहिजे कार परवाना काय आहे, तुम्हाला कुठे कार पार्क करू शकतो आहे?",D4
"प्राथमिक शाळेत पोरगा शिकायला येतो हाय, माथून काय शिकवावा हाय?","प्राथमिक शाळेत मुलगा शिकायला येतो आहे, मधून काय शिकवावा आहे?",D4
"माझ्या घराजवळ शौचालयाची सुविधा पायजे आहे, कायले ती कायमची आहे?","माझ्या घराजवळ शौचालयाची सुविधा पाहिजे आहे, कशामुळे ती कायमची आहे?",D4
"हाय, बँकेत पैसे भरण्याची यादी म्हाले आली हाय, काय करायचे आहे?","आहे, बँकेत पैसे भरण्याची यादी मला आली आहे, काय करायचे आहे?",D4
"माथून येतांना पाण्याची विक्री पायजे आहे, कायले ती कायमची आहे?","मधून येतांना पाण्याची विक्री पाहिजे आहे, कशामुळे ती कायमची आहे?",D4
"म्हाज्या गावात रास्ता दोरे पायजे आहे, तुमाले तो कशाचा आहे?","माझ्या गावात रस्ता दोरा पाहिजे आहे, तुम्हाला तो कशाचा आहे?",D4
"हाय, स्ट्रीट लाइट दुरुस्ती करायची हाय, सेतू केंद्र कुठे हाय?","आहे, स्ट्रीट लाइट दुरुस्ती करायची आहे, सेतू केंद्र कुठे आहे?",D4
"आधार कार्ड दुरुस्ती करायची हाय, म्हाज्या गावात कोणता कार्यालय आहे?","आधार कार्ड दुरुस्ती करायची आहे, माझ्या गावात कोणता कार्यालय आहे?",D4
"म्हाज्या घराजवळ सिंचाई प्रक्रिया पायजे आहे, कायले ती कायमची आहे?","माझ्या घराजवळ सिंचाई प्रक्रिया पाहिजे आहे, कशामुळे ती कायमची आहे?",D4
"हाय, शाळेत पाणी पुरवठा दोरे हाय, कोणती व्यवस्था आहे?","आहे, शाळेत पाणी पुरवठा दोरा आहे, कोणती व्यवस्था आहे?",D4
"माथून येतांना वीज पुरवठा पायजे आहे, कायले ती कायमची आहे?","मधून येतांना वीज पुरवठा पाहिजे आहे, कशामुळे ती कायमची आहे?",D4
"म्हाज्या गावात शौचालयाची सुविधा पायजे आहे, तुमाले ती कायमची आहे?","माझ्या गावात शौचालयाची सुविधा पाहिजे आहे, तुम्हाला ती कायमची आहे?",D4
"ग्रामपंचायतीत घरकुलाच्या योजनेची यादी आली हाय का, म्हाजे नाव हाय का त्यात?","ग्रामपंचायतीत घरकुल योजनेची यादी आली आहे का, माझे नाव आहे का त्यात?",D4
"आधार कार्ड दुरुस्ती करायची हाय, सेतू केंद्र कुठे हाय?","आधार कार्ड दुरुस्ती करायची आहे, सेतू केंद्र कुठे आहे?",D4
"पोलीस स्टेशन कुठे हाय, जेव्हा जावे लागते ते मला कायले काय?","पोलीस स्टेशन कुठे आहे, जेव्हा जावे लागते ते मला कशामुळे काय?",D4
"सामान्य प्रतिनिधी मोहीमी कुठे हाय, म्हाले जाऊन गावाच्या समस्या निवडतात का?","सामान्य प्रतिनिधी मोहीमी कुठे आहे, मला जाऊन गावाच्या समस्या निवडतात का?",D4
"पंचायत कर्मचाऱ्यांचे पत्रिका कुठे हाय, तुमाले पाहिजे ते पोरग्यांच्या कार्यालयात कुठून मिळते?","पंचायत कर्मचाऱ्यांचे पत्रिका कुठे आहे, तुम्हाला पाहिजे ते मुलगांच्या कार्यालयात कुठून मिळते?",D4
"विकास योजनेची यादी पाहायला गेल्या म्हाजी म्हणतात का, घरकुलाच्या मिळणाऱ्या राशीत काय काय म्हटले आहे?","विकास योजनेची यादी पाहायला गेल्या माझी म्हणतात का, घरकुलाच्या मिळणाऱ्या राशीत काय काय म्हटले आहे?",D4
"पोलीस दिवाणी पोलीस कार्यालय कुठे हाय, पोरग्यांना देण्यात आलेली सूट काय काय?","पोलीस दिवाणी पोलीस कार्यालय कुठे आहे, मुलगांना देण्यात आलेली सूट काय काय?",D4
"सामान्य प्रतिनिधी मोहीमीच्या निवडणुकी हाय, तुमाले काय काय म्हणतात का?","सामान्य प्रतिनिधी मोहीमीच्या निवडणुकी आहे, तुम्हाला काय काय म्हणतात का?",D4
"पोलीस स्टेशनात जाऊन कोणत्या कागदपत्रांची प्रती घेतात, हाय पोरग्यांना काय काय म्हणतात का?","पोलीस स्टेशनात जाऊन कोणत्या कागदपत्रांची प्रती घेतात, हाय मुलगांना काय काय म्हणतात का?",D4
"पंचायत कार्यालयात कोणत्या कागदपत्रांची मागणी हाय, म्हाजे जेव्हा जाऊन पोरग्यांच्या कार्यालयात जातात का?","पंचायत कार्यालयात कोणत्या कागदपत्रांची मागणी आहे, माझे जेव्हा जाऊन मुलगांच्या कार्यालयात जातात का?",D4
"ग्रामपंचायतीचे शिल्लक म्हाले कोणत्या कामाला दिले हाय, म्हाजी पायजे ते कोणती योजना हाय?","ग्रामपंचायतीचे शिल्लक माझे कोणत्या कामाला दिले आहे, माझे पाहिजे ते कोणती योजना आहे?",D4
"ग्रामस्थांची शिकवणी म्हाजी कोणत्या विषयाच्या मुलाखती घेतल्या हाय, म्हाले त्यांची सांगणी कोणत्या विषयावर हाय?","ग्रामस्थांची शिकवणी माझी कोणत्या विषयाच्या मुलाखती घेतल्या आहे, मला त्यांची सांगणी कोणत्या विषयावर आहे?",D4
"आपले नागरिकांना कोणत्या सेवा दिल्या हाय, म्हाजी ते सर्व सेवा म्हाले कोणत्या विभागात हाय?","आपले नागरिकांना कोणत्या सेवा दिल्या आहे, माझी ते सर्व सेवा मला कोणत्या विभागात आहे?",D4
"म्हाजी नागरिकांना पासपोर्ट मिळवायची हाय, म्हाले ते कोणत्या कार्यालयात हाय?","माझ्या नागरिकांना पासपोर्ट मिळवायची आहे, मला ते कोणत्या कार्यालयात आहे?",D4
"आपल्या ग्रामातील विद्यार्थ्यांची पोलाद हाय, म्हाजी ते विद्यार्थ्यांना कोणत्या विषयात हाय?","आपल्या ग्रामातील विद्यार्थ्यांची पोलाद आहे, माझी ते विद्यार्थ्यांना कोणत्या विषयात आहे?",D4
"म्हाजी नागरिकांना कोणत्या प्रकारचे आरक्षण हाय, म्हाले त्या प्रकारचे आरक्षण कोणत्या कायद्यानुसार हाय?","माझ्या नागरिकांना कोणत्या प्रकारचे आरक्षण आहे, मला त्या प्रकारचे आरक्षण कोणत्या कायद्यानुसार आहे?",D4
"आपल्या ग्रामातील स्वसहाय्य समूहांची माहिती म्हाजी हाय, म्हाले त्यांचे कार्यालय कुठे हाय?","आपल्या ग्रामातील स्वसहाय्य समूहांची माहिती माझी आहे, मला त्यांचे कार्यालय कुठे आहे?",D4
"म्हाजी नागरिकांना कोणत्या प्रकारचे शिक्षण हाय, म्हाले ते शिक्षण कोणत्या शाळांमध्ये हाय?","माझ्या नागरिकांना कोणत्या प्रकारचे शिक्षण आहे, मला ते शिक्षण कोणत्या शाळांमध्ये आहे?",D4
"आपल्या ग्रामातील विकास कार्यांची यादी म्हाजी हाय, म्हाले ती यादी कोणत्या विभागात हाय?","आपल्या ग्रामातील विकास कार्यांची यादी माझी आहे, मला ती यादी कोणत्या विभागात आहे?",D4
"म्हाजी नागरिकांना कोणत्या प्रकारचे आर्थिक मदत हाय, म्हाले ती मदत कोणत्या कार्यक्रमात हाय?","माझ्या नागरिकांना कोणत्या प्रकारचे आर्थिक मदत आहे, मला ती मदत कोणत्या कार्यक्रमात आहे?",D4
"आपल्या ग्रामातील शेतकऱ्यांची पोलाद हाय, म्हाजी ते शेतकऱ्यांना कोणत्या सुविधा हाय?","आपल्या ग्रामातील शेतकऱ्यांची पोलाद आहे, माझी ते शेतकऱ्यांना कोणत्या सुविधा आहे?",D4
माझ्या घराचे विकसण्याचे शिल्लक पैसे पायजे किती हाय?,माझ्या घराचे विकसण्याचे शिल्लक पैसे पाहिजे किती आहे?,D4
"ग्रामपंचायतत तुमाले घरकुल योजनेची यादी म्हाले पाहिजे का, हाय?","ग्रामपंचायतीत तुम्हाला घरकुल योजनेची यादी माझ्या पाहिजे का, आहे?",D4
"आधार कार्ड दुरुस्ती करायची हाय, तुमाले सेतू केंद्र म्हाज्या कुठे हाय?","आधार कार्ड दुरुस्ती करायची आहे, तुम्हाला सेतू केंद्र माझ्या कुठे आहे?",D4
"म्हाज्या घराच्या खाच्यांचे नोंदणी करायची हाय, पायजे किती हाय?","माझ्या घराच्या खाच्यांचे नोंदणी करायची आहे, पाहिजे किती आहे?",D4
"ग्रामपंचायतत पोरगा शाळेच्या शैक्षणिक यादीत म्हाज्या नाव म्हाले आहे का, हाय?","ग्रामपंचायतीत मुलाच्या शाळेच्या शैक्षणिक यादीत माझे नाव आहे का, आहे?",D4
"म्हाज्या घराच्या पाण्याच्या शुद्धीकरणाचे कार्य कार्यतत हाय, पायजे किती हाय?","माझ्या घराच्या पाण्याच्या शुद्धीकरणाचे कार्य कार्यात आहे, पाहिजे किती आहे?",D4
"ग्रामपंचायतत तुमाले घरकुल योजनेच्या यादीत म्हाजे नाव म्हाले आहे का, हाय?","ग्रामपंचायतीत तुम्हाला घरकुल योजनेच्या यादीत माझे नाव आहे का, आहे?",D4
"आधार कार्ड दुरुस्ती करायची हाय, म्हाज्या शेतीच्या पुरवठ्यांची यादी कुठे हाय?","आधार कार्ड दुरुस्ती करायची आहे, माझ्या शेतीच्या पुरवठ्यांची यादी कुठे आहे?",D4
"म्हाज्या घराच्या स्वच्छता कार्यात म्हाजे सहकार्य करतात हाय, पायजे किती हाय?","माझ्या घराच्या स्वच्छता कार्यात माझे सहकार्य करतात आहे, पाहिजे किती आहे?",D4
"ग्रामपंचायतत पोरगा शाळेची शैक्षणिक यादीत म्हाज्या नाव म्हाले आहे का, हाय?","ग्रामपंचायतीत मुलाच्या शाळेची शैक्षणिक यादीत माझे नाव आहे का, आहे?",D4
"म्हाज्या घराच्या विकसण्याचे शिल्लक पैसे पायजे किती हाय, करवतत कुठे हाय?","माझ्या घराचे विकसण्याचे शिल्लक पैसे पाहिजे किती आहे, करून घेतात कुठे आहे?",D4
"ग्रामपंचायतीत घरकुलाच्या योजनेची यादी आली हाय का, म्हाजे नाव हाय का त्यात?","ग्रामपंचायतीत घरकुल योजनेची यादी आली आहे का, माझे नाव आहे का त्यात?",D4
"आधार कार्ड दुरुस्ती करायची हाय, सेतू केंद्र कुठे हाय?","आधार कार्ड दुरुस्ती करायची आहे, सेतू केंद्र कुठे आहे?",D4
"पोलिस स्टेशनाचे पत्ता काय हाय, काय तुमाले तेथे पोहचायची काय कारण?","पोलिस स्टेशनाचे पत्ता काय आहे, काय तुम्हाला तेथे पोहचायची काय कारण?",D4
"गरिबीच्या राशनकार्ड दिले जातात का, राशनकार्ड शिवाय फक्त पोरगा कोणास देतात?","गरिबीच्या राशनकार्ड दिले जातात का, राशनकार्ड शिवाय फक्त मुलगा कोणास देतात?",D4
"वीज पासबुक चुकली आहे हाय, कुठे हाय कार्यालय हाय जायचे?","वीज पासबुक चुकली आहे आहे, कुठे कार्यालय आहे जायचे?",D4
"विद्युत प्राधिकरण कुठे हाय, म्हाले कोणी दाखला दिला हाय?","विद्युत प्राधिकरण कुठे आहे, मला कोणी दाखला दिला आहे?",D4
"कोणी नशिबी च्या शेतकऱ्यांना सोलिंग फायदे देतात हाय, नाशिबी काय हाय?","कोणी नशिबी च्या शेतकऱ्यांना सोलिंग फायदे देतात आहे, नाशीबी काय आहे?",D4
"स्वच्छता अभियानाला पायजे काय हाय, म्हाजे स्वच्छता कामे म्हणून काय करतात?","स्वच्छता अभियानाला पाहिजे काय आहे, माझे स्वच्छता कामे म्हणून काय करतात?",D4
"पाणी बिल कुठे हाय पेमेंट करायचे हाय, बिलाच्या शेवटी काय हाय?","पाणी बिल कुठे आहे पेमेंट करायचे आहे, बिलाच्या शेवटी काय आहे?",D4
"माझे नाममालिका कार्ड नवीन हाय, तुमाले कुठे नवीन कार्ड घेतले हाय?","माझे नाममालिका कार्ड नवीन आहे, तुम्हाले कुठे नवीन कार्ड घेतले आहे?",D4
"ग्रामपंचायतीत घरकुलाच्या योजनेची यादी आली हाय का, म्हाजे नाव हाय का त्यात?","ग्रामपंचायतीत घरकुल योजनेची यादी आली आहे का, माझे नाव आहे का त्यात?",D4
"आधार कार्ड दुरुस्ती करायची हाय, सेतू केंद्र कुठे हाय?","आधार कार्ड दुरुस्ती करायची आहे, सेतू केंद्र कुठे आहे?",D4
"म्हाजे पासवर्ड काय हाय, नवीन पासवर्ड कसा बदलायचा हाय?","माझे पासवर्ड काय आहे, नवीन पासवर्ड कसा बदलायचा आहे?",D4
"ग्रामपंचायतीचा कार्यालय कुठे हाय, तुमाले कोणते काम करायचे हाय?","ग्रामपंचायतीचा कार्यालय कुठे आहे, तुम्हाला कोणते काम करायचे आहे?",D4
"विद्युत प्रवेश प्रमाणपत्र कशामुळे मिळते, त्याची कशी कारवाई करायची हाय?","विद्युत प्रवेश प्रमाणपत्र कशामुळे मिळते, त्याची कशी कारवाई करायची आहे?",D4
"कोणते विद्युत वितरण कंपनी हाय, त्याचे कार्यालय कुठे हाय?","कोणते विद्युत वितरण कंपनी आहे, त्याचे कार्यालय कुठे आहे?",D4
"पानी पुरवठा किती हाय, करवतत काय प्रकारे चुकवितात?","पानी पुरवठा किती आहे, करून घेतात काय प्रकारे चुकवितात?",D4
"संगणक प्रमाणपत्र कशामुळे करायची हाय, त्याची कशी कारवाई करायची हाय?","संगणक प्रमाणपत्र कशामुळे करायचे आहे, त्याची कशी कारवाई करायची आहे?",D4
"पायजे कोणते व्हिडिओ कॉन्फरन्सिंग प्लॅटफॉर्म हाय, त्याचे फायदे काय हाय?","पाहिजे कोणते व्हिडिओ कॉन्फरन्सिंग प्लॅटफॉर्म आहे, त्याचे फायदे काय आहे?",D4
"म्हाजे नागरिकत्व प्रमाणपत्र कशामुळे मिळते, त्याची कशी कारवाई करायची हाय?","माझे नागरिकत्व प्रमाणपत्र कशामुळे मिळते, त्याची कशी कारवाई करायची आहे?",D4
"नागरी सेवा केंद्रामधून नागरिकत्वाची पुरवठा करायची हाय, पोरगा तुमाले कशासाठी परततो हाय?","नागरी सेवा केंद्रामधून नागरिकत्वाची पुरवठा करायची आहे, मुलगा तुम्हाला कशासाठी परततो आहे?",D4
"शहरातील सार्वजनिक कचरा संग्रहाची यादी म्हाजे पायजे आहे, कायले या यादीत म्हाले नाव नाही?","शहरातील सार्वजनिक कचरा संग्रहाची यादी माझी पाहिजे, कशामुळे या यादीत माझे नाव नाही?",D4
"नगरपरिषदेतील नागरिकांच्या प्रतिनिधींची यादी म्हाले बघितली हाय, तुमाले म्हाजे नाव माथून आहे?","नगरपरिषदेतील नागरिकांच्या प्रतिनिधींची यादी माझी बघितली आहे, तुम्हाला माझे नाव मधून आहे?",D4
"पाण्याच्या वितरणाची किंमत पायजे पोरगा देतो हाय, करवतत काय ते म्हाजे काही?","पाण्याच्या वितरणाची किंमत पाहिजे मुलगा देतो आहे, करून घेतात काय ते माझे काही?",D4
"सांख्यिकीच्या प्रमाणात शहरातील सापेक्ष अस्वस्थता कशासाठी कमी करायची हाय, पोरगा म्हाजे कायले हाय?","सांख्यिकीच्या प्रमाणात शहरातील सापेक्ष अस्वस्थता कशासाठी कमी करायची आहे, मुलगा माझे कशामुळे आहे?",D4
"शहरातील सार्वजनिक वाहतूक प्रणालीची कार्यप्रदर्शन कशासाठी वाढायची हाय, तुमाले म्हाजे नाव म्हाले आहे?","शहरातील सार्वजनिक वाहतूक प्रणालीची कार्यप्रदर्शन कशासाठी वाढायची आहे, तुम्हाला माझे नाव मला आहे?",D4
"शहरातील सामाजिक सेवांची मागणीची यादी म्हाजे पायजे आहे, कायले या यादीत म्हाले नाव नाही?","शहरातील सामाजिक सेवांची मागणीची यादी माझी पाहिजे, कशामुळे या यादीत माझे नाव नाही?",D4
"शहरातील विकास योजनांची शासकीय अधिकृत पुरवठा करायची हाय, पोरगा तुमाले कशासाठी परततो हाय?","शहरातील विकास योजनांची शासकीय अधिकृत पुरवठा करायची आहे, मुलगा तुम्हाला कशासाठी परततो आहे?",D4
"शहरातील सार्वजनिक सुविधांची यादी म्हाजे पायजे आहे, कायले या यादीत म्हाले नाव नाही?","शहरातील सार्वजनिक सुविधांची यादी माझी पाहिजे, कशामुळे या यादीत माझे नाव नाही?",D4
"शहरातील मार्गदर्शन आणि शिक्षित सेवा कार्यकर्ता करायची हाय, पोरगा तुमाले कशासाठी परततो हाय?","शहरातील मार्गदर्शन आणि शिक्षित सेवा कार्यकर्ता करायची आहे, मुलगा तुम्हाला कशासाठी परततो आहे?",D4
"शहरातील नागरिकांच्या सुविधांची अधिकृतपणे पुरवठा करायची हाय, तुमाले म्हाजे नाव म्हाले आहे?","शहरातील नागरिकांच्या सुविधांची अधिकृतपणे पुरवठा करायची आहे, तुम्हाला माझे नाव मला आहे?",D4
"जिल्हा परिषदेच्या शाळेचे कायमचे निरसन हाय, कोणत्या वेळी हाय?","जिल्हा परिषदेच्या शाळेचे कायमचे निरसन आहे, कोणत्या वेळी आहे?",D4
"माझ्या घरकुलाच्या यादीत कायमचे नाव हाय का, त्यात हाय का?","माझ्या घरकुलाच्या यादीत कायमचे नाव आहे का, त्यात आहे?",D4
पोलिस ठाण्यात पोरग्यांचे शाळा प्रवेश प्रमाणपत्र देण्याची प्रक्रिया आली हाय का?,पोलिस ठाण्यात मुलांचे शाळा प्रवेश प्रमाणपत्र देण्याची प्रक्रिया आली आहे का?,D4
स्थानिक सांख्यिकीच्या शाळा मधून हाय काय म्हाजे नाव हाय का?,स्थानिक सांख्यिकीच्या शाळेतून माझे नाव आहे का?,D4
"पायजे त्यांचे स्थायी निवासी पुरावे दिले पाहिजे का, कायले ते नाही दिले का?","पाहिजे त्यांचे स्थायी निवासी पुरावे दिले पाहिजे का, कशामुळे ते नाही दिले?",D4
"म्हाले कोणाचे घरकुलाचे नाव हाय का, त्यात हाय का?","कोणाचे घरकुलाचे नाव आहे का, त्यात आहे?",D4
गरजपूर्ण सेवा योजनेच्या आधार कार्ड मध्ये हाय काय शेतकऱ्यांना पोरग्यांना हाय?,गरजपूर्ण सेवा योजनेच्या आधार कार्ड मध्ये काय शेतकऱ्यांच्या मुलांना आहे?,D4
"म्हाजे पोरग्यांना शाळेत जायची तयारी कायमची हाय का, कायले नाही का?","माझ्या मुलांना शाळेत जायची तयारी कायमची आहे का, कशामुळे नाही?",D4
"नागरिकाचे योग्य शाळा प्रवेश नसल्यास काय करावे हाय का, पायजे काय केले जाते हाय?","नागरिकाचे योग्य शाळा प्रवेश नसल्यास काय करावे आहे का, पाहिजे काय केले जाते?",D4
"जिल्हाधिकाऱ्यांच्या सेतू केंद्र मधून म्हाजे नाममात्र प्रमाणपत्र हाय का, त्यात हाय का?","जिल्हाधिकाऱ्यांच्या सेतू केंद्र मधून माझे नाममात्र प्रमाणपत्र आहे का, त्यात आहे?",D4
"तुमाले नागरिक विकास कार्यक्रमात शिक्षणासाठी पैसे मिळवायचे हाय, नागपूरमध्ये कुठे वेळा म्हाले हाय?","तुम्हाला नागरिक विकास कार्यक्रमात शिक्षणासाठी पैसे मिळवायचे आहे, नागपूरमध्ये कुठे वेळा माझे आहे?",D4
"ग्रामपंचायतीत घरकुलाच्या योजनेची यादी आली हाय का, म्हाजी नाव हाय का त्यात?","ग्रामपंचायतीत घरकुल योजनेची यादी आली आहे का, माझे नाव आहे का त्यात?",D4
"पायजे माझी वैधता शाळेतील नोंदणी करायची हाय, शाळेचे कार्यालय कुठे हाय?","पाहिजे माझी वैधता शाळेतील नोंदणी करायची आहे, शाळेचे कार्यालय कुठे आहे?",D4
"आधार कार्ड दुरुस्ती करायची हाय, सेतू केंद्र कुठे हाय?","आधार कार्ड दुरुस्ती करायची आहे, सेतू केंद्र कुठे आहे?",D4
"म्हाजे दुपारचे भोजनाची यादी कुठे हाय, स्थानिक शाळेत काय भोजन मिळते तुमाले?","माझे दुपारचे भोजनाची यादी कुठे आहे, स्थानिक शाळेत काय भोजन मिळते तुम्हाला?",D4
"आयडी कार्ड मिळवायचे हाय, कुठे कार्यालयी काम करणे हाय?","आयडी कार्ड मिळवायचे आहे, कुठे कार्यालयी काम करणे आहे?",D4
"कायले बाळंत्पणाची यंत्रणा कुठे हाय, तुमाले कुठे जायला पाहिजे हाय?","कशामुळे बाळंत्पणाची यंत्रणा कुठे आहे, तुम्हाला कुठे जायला पाहिजे आहे?",D4
"पायजे शाळेतील नोंदणी कुठे हाय, शाळेचे नाव काय हाय?","पाहिजे शाळेतील नोंदणी कुठे आहे, शाळेचे नाव काय आहे?",D4
"म्हाजे मुलगा शाळेत कुठे जायला पाहिजा हाय, कुठे पोरगा शाळेत जातो हाय?","माझा मुलगा शाळेत कुठे जायला पाहिजा आहे, कुठे मुलगा शाळेत जातो आहे?",D4
"आधार कार्ड कुठे मिळते हाय, तुमाले कुठे कार्यालयी काम करणे हाय?","आधार कार्ड कुठे मिळते आहे, तुम्हाला कुठे कार्यालयी काम करणे आहे?",D4
"राज्य शाळेत जाण्याची परवाना म्हाले काय तुमाले प्राप्त केली आहे का, म्हाजी नावाची पावती काय हाय?","राज्य शाळेत जाण्याची परवाना तुम्हाला काय प्राप्त केली आहे, माझे नावाची पावती काय आहे?",D4
"अर्जाची तारीख माथून लागली हाय, पायजे त्या तारीखी अर्ज सादर करावा","अर्जाची तारीख मधून लागली आहे, पाहिजे त्या तारीखी अर्ज सादर करावा",D4
"क्रेडिट कार्ड नवीन भरली हाय, तुमाले पासवर्ड कायले आहे का?","क्रेडिट कार्ड नवीन भरली आहे, तुम्हाला पासवर्ड कशामुळे आहे?",D4
"ग्रामपंचायतीत घरकुलाच्या योजनेची यादी आली हाय, म्हाजे नाव हाय का त्यात?","ग्रामपंचायतीत घरकुल योजनेची यादी आली आहे, माझे नाव आहे का त्यात?",D4
"आधार कार्ड दुरुस्ती करायची हाय, सेतू केंद्र कुठे हाय?","आधार कार्ड दुरुस्ती करायची आहे, सेतू केंद्र कुठे आहे?",D4
"राज्य शासनाच्या योजनेवर योग्यता म्हाले काय तुमाले प्राप्त केली आहे का, म्हाजी प्रगती काय हाय?","राज्य शासनाच्या योजनेवर योग्यता तुम्हाला काय प्राप्त केली आहे, माझी प्रगती काय आहे?",D4
"प्राधिकृत पासवर्ड काय हाय, पायजे कोण तुमाले या पासवर्डची माहिती देणार?","प्राधिकृत पासवर्ड काय आहे, पाहिजे कोण तुम्हाला या पासवर्डची माहिती देणार?",D4
"अर्जाची श्रेणी माथून किंमती लागली हाय, पायजे अर्ज सादर करावा","अर्जाची श्रेणी मधून किंमती लागली आहे, पाहिजे अर्ज सादर करावा",D4
"राज्य शासनाच्या योजनेची यादी आली हाय, म्हाजे नाव हाय का त्यात?","राज्य शासनाच्या योजनेची यादी आली आहे, माझे नाव आहे का त्यात?",D4
"ग्रामपंचायतीत घरकुलाच्या योजनेची यादी म्हाले आली हाय का, म्हाजी यादी हाय का त्यात?","ग्रामपंचायतीत घरकुल योजनेची यादी मला आली आहे का, माझी यादी आहे का त्यात?",D4
"रोजगार म्हाज्या भाग्याला येणार हाय, तुमाले कोणते कौशल्य शिकणे पोरगा पायजे?","रोजगार मल्या भाग्याला येणार आहे, तुम्हाला कोणते कौशल्य शिकणे मुलगा पाहिजे?",D4
"पाण्याचे पुरवठा करवतत हाय, हाय कायले कुठे पाण्याची वॉटर टँक हाय?","पाण्याचे पुरवठा करून घेतात आहे, आहे कशामुळे कुठे पाण्याची वॉटर टँक आहे?",D4
