dialect_text,standard_text,dialect
"आज माझ्या दुकानात माझ्या मित्राला प्रादुर्भावाने स्वागत केलं हाय, खूप आनंद झाला हाय.","आज माझ्या दुकानात माझ्या मित्राला प्रादुर्भावाने स्वागत केलं आहे, खूप आनंद झाला आहे?",D4
माझ्या बाईला कोणत्याही संशयाने कामावर येत नाही हाय.,माझ्या बाईला कोणत्याही संशयाने कामावर येत नाही का?,D4
माझ्या पोराल्याला डॉक्टराने कायम जास्त व्हिटामिन देतात हाय.,माझ्या पोराल्याला डॉक्टराने कायम जास्त व्हिटामिन देतात का?,D4
म्हाजी मावशी म्हणतात म्हाले तुम्हाले या संगणकावर बँकिंग खाते पाहिजे हाय.,म्हाजी मावशी म्हणतात म्हाले तुम्हाले या संगणकावर बँकिंग खाते पाहिजे का?,D4
"कायले आम्ही घरात काहीही शेतात नाही हाय, आम्ही तिथे तुमाले कोणत्याही प्रकारचा साहित्य पोरगाला द्यायची गरज नाही हाय.","कशामुळे आम्ही घरात काहीही शेतात नाही आहे, आम्ही तिथे तुम्हाला कोणत्याही प्रकारचा साहित्य मुलाला द्यायची गरज नाही हे?",D4
"मले कोणत्याही प्रकारची प्रॉपर्टी आहे हाय, मले एका वर्षानंतर तुमाले कोणताही प्रकारचा करभार नाही हाय.","मला कोणत्याही प्रकारची प्रॉपर्टी आहे, मला एका वर्षानंतर तुम्हाला कोणताही प्रकारचा करभार नाही हे?",D4
माझ्या पोराल्याला शिक्षकाने कायम जास्त काम देतात हाय.,माझ्या मुलाला शिक्षकाने कायम जास्त काम देतात का हाय?,D4
"पोरगा मल्याला माझ्या गावात सांगितले आहे, त्याला बागचे कायमचा बोलले हाय!","मुलाला मल्याला माझ्या गावात सांगितले आहे, त्याला बागचे कायमचा बोलले आहे?",D4
"आम्ही माथून किराणा विक्रेत्याचा दुकान खाली जायचे हाय, म्हाजी दिवशी फक्त एकच दुकान बंद होते हाय.","आम्ही माथून किराणा विक्रेत्याचा दुकान खाली जायचे हाय, म्हाजी दिवशी फक्त एकच दुकान बंद होते हाय?",D4
"आम्ही संध्याकाळी गावातील हाय मित्रांशी भेट खाली घेतली हाय, आम्ही हाय एका वर्षानंतर तुमाले हाय गावातील हाय मित्रांशी भेट खाली घेतली हाय.","आम्ही संध्याकाळी गावातील हाय मित्रांशी भेट खाली घेतली हाय, आम्ही हाय एका वर्षानंतर तुम्हाला हाय गावातील हाय मित्रांशी भेट खाली घेतली हाय.",D4
आज सकाळी मला काळी चाय म्हाजी स्वादिष्ट हाय.,आज सकाळी मला काळी चाय माझी स्वादिष्ट आहे?,D4
"आम्ही ब्रिजवरून गावात जायचे हाय, आम्ही म्हाले तिथे एका सुंदर गार्डन तो पायजे हाय.","आम्ही ब्रिजवरून गावात जायचे आहे, आम्ही मला तिथे एका सुंदर गार्डन तो पाहिजे?",D4
मले पोरगा स्कूलमधून संध्याकाळी घरी येतो हाय.,मुलाला स्कूलमधून संध्याकाळी घरी येतो का?,D4
आमच्या बाजारामध्ये आज सकाळी मोठा बाजार भरला हाय.,आमच्या बाजारामध्ये आज सकाळी मोठा बाजार भरला आहे?,D4
"आम्ही तुमाले दुकानातील हाय स्वस्त पदार्थांचा पुरवठा करायची हाय, आम्ही हाय तुमाले पोरगाला तिथे जायचे हाय.","आम्ही तुम्हाला दुकानातील स्वस्त पदार्थांचा पुरवठा करायची आहे, आम्ही तुम्हाला मुलाला तिथे जायचे का?",D4
"आम्ही हाय गावातील हाय मित्रांशी संवाद करायचे हाय, आम्ही ते पोरगाला पोरगाला कोणत्याही प्रकारची संस्कृत सांगतो हाय.","आम्ही गावातील मित्रांशी संवाद करायचे आहे, आम्ही मुलाला कोणत्याही प्रकारची संस्कृत सांगतो, का होईपर्यंत?",D4
आमचे काका आज सकाळी स्वस्त बायसायकल विकत घेतात हाय.,आमचे काका आज सकाळी स्वस्त बायसायकल विकत घेतात का?,D4
"आज सकाळी बँकेतील क्लर्कला हाय, ते माझ्या खात्यातून दोन लाख रूपये काढले हाय.","आज सकाळी बँकेतील क्लर्कला काय, ते माझ्या खात्यातून दोन लाख रुपये काढले आहे.",D4
"आज सायंकाळी गावात मोठा बाजार भरला हाय, भाजीपाला खूप स्वस्त हाय.","आज सायंकाळी गावात मोठा बाजार भरला आहे, भाजीपाला खूप स्वस्त आहे?",D4
तुमाले संध्याकाळी पार्कमध्ये वेळ घालवायला पोरगाला घेऊन जाऊं.,तुम्हाला संध्याकाळी पार्कमध्ये वेळ घालवायला मुलाला घेऊन जाऊं?,D4
"आज माझी मैत्रिणी माझ्या गावात आली हाय, काय केले हाय ते सांगायला पायजे.","आज माझी मैत्रिणी माझ्या गावात आली आहे, काय केले आहे ते सांगायला पाहिजे?",D4
"आज सकाळी घरी पाणी पिण्यासाठी स्टँडपोमधून पाणी घ्यायला गेले हाय, सारख्या पाणी हाय.","आज सकाळी घरी पाणी पिण्यासाठी स्टँडपोमधून पाणी घ्यायला गेले हाय, पाणी खूप होते का?",D4
"मले कॉलेजातील मित्राने प्रोजेक्ट केल्याची नोंद केली हाय, माझ्या कामाला मदत करायला बाहेरून कोणी आला हाय.","माझ्या कॉलेजातील मित्राने प्रोजेक्ट केल्याची नोंद केली आहे, पण माझ्या कामाला मदत करायला बाहेरून कोणी आला आहे?",D4
"हाय, मले क्रेडिट कार्ड वापरून शॉपिंग केली हाय.","हाय, मला क्रेडिट कार्ड वापरून शॉपिंग केली आहे?",D4
"मले बाजारात जावे हाय, क्रेडिट कार्ड सोबत म्हाजी पायजे हाय.","मला बाजारात जावे आहे, क्रेडिट कार्ड सोबत माझी पाहिजे आहे?",D4
"मुलगा शाळेमध्ये स्पर्धा भरली हाय, प्राध्यापकांनी त्याला पुरस्कार दिला हाय.","मुलगा शाळेमध्ये स्पर्धा केली आहे, प्राध्यापकांनी त्याला पुरस्कार दिला आहे.",D4
"आज घरी काही स्वादिष्ट पदार्थ भजले हाय, म्हाजी पोरगा खूप आनंदित झाले हाय.","आज घरी काही स्वादिष्ट पदार्थ भजले आहे, माझा मुला खूप आनंदित झाला आहे?",D4
"तुमाले दुकानातून खूप सारे फ्रूट केले हाय, भाग्यश्री झाली हाय.",तुम्हाला दुकानातून खूप सारे फ्रूट केले आहे का? भाग्यश्री झाली आहे.,D4
"माथून तुम्ही पायजे सगळ्यांनी येणे पाहिजे हाय, कायले मी स्वतः आले पाहिजे.","माथून तुम्ही पायजे सगळ्यांनी येणे पाहिजे हाय, कायले मी स्वतः आले पाहिजे हे कशाला?",D4
"मले घरी काही काम करावे हाय, म्हाजी पायजे जास्ती हाय.",मला घरी काही काम करावे आहे का? माझी पाहिजे जास्ती आहे.,D4
"मले मोठमोठ्या स्टोर्समध्ये जावे हाय, म्हाले कोणते कारणे हाय.","मले मोठमोठ्या स्टोर्समध्ये जावे हाय, मले कोणते कारणे हाय.",D4
"मला पायजे नोकरी करून घेण्यास हाय, कारण मला नोकरी खूप आवडते हाय.","मला पाहिजे नोकरी करून घेण्यास हाय, कारण मला नोकरी खूप आवडते हाय.",D4
"मला पायजे या विषयाचे पेपर दिले जाऊ द्या हाय, कारण मला पेपर करण्यास खूप प्रयत्ने हाय.","मला पाहिजे या विषयाचे पेपर दिले जाऊ द्या हाय, कारण मला पेपर करण्यास खूप प्रयत्ने हाय.",D4
"आज संध्याकाळी मला ट्रेनने जाणे हाय, म्हाजी पायजे काय हाय.","आज संध्याकाळी मला ट्रेनने जाणे हाय, म्हाजी पायजे काय हाय?",D4
"आज म्हाज्या बाबांनी माझ्या घरात क्रेडिट कार्ड भेटला हाय, मला खूप आनंद झाला हाय.",आज माझ्या बाबांनी माझ्या घरात क्रेडिट कार्ड मिळाला आहे का? मला खूप आनंद झाला आहे.,D4
"आज माझ्या शाळेत एका मुलाला प्रतिष्ठान प्राध्यापक बनले हाय, खूप आनंद झाला हाय.","आज माझ्या शाळेत एका मुलाला प्रतिष्ठान प्राध्यापक बनला आहे, खूप आनंद झाला आहे?",D4
"मले घरी काही काम करावे हाय, म्हाजी पोरगा सांगतात हाय.","मला घरी काही काम करावे आहे, म्हातार्‍या मुला सांगतात आहे.",D4
"मला तुम्ही त्याच्या कार्यक्रमात जायला हाय, कारण तो कार्यक्रम खूप रोचक हाय.","मला तुम्ही त्याच्या कार्यक्रमात जायला हवे, कारण तो कार्यक्रम खूप रोचक आहे.",D4
"आज माझ्या काकांनी मला कायमस्वरूपी कुक्कडा दिला हाय, मला खूप खुश झाला हाय.","आज माझ्या काकांनी मला कायमस्वरूपी कुक्कडा मिळाला आहे, मला खूप खुश झाला आहे?",D4
"मले पोरग्यांना सांगितले हाय, शाळेतील काही दिवसांनी पालखी भरते हाय.","मुलाला सांगितले आहे, शाळेतील काही दिवसांनी पालखी भरते आहे का?",D4
"म्हाजी नवरा स्वतःच काम करण्यास पायजे हाय, मला सांगतो हाय.","माझा पति स्वतःच काम करण्यास पाहिजे, मला सांगतो हे.",D4
"म्हाजी मुलाले तुम्हाले स्वतःच काम करण्यास पायजे हाय, मला काय प्रोत्साहन देतो हाय.","माझा मुलगा तुम्हाला स्वतःच काम करण्यास पाहिजे, मला काय प्रोत्साहन देतो हे?",D4
"आज माझ्या मित्राने माझ्या कारमध्ये चालवली हाय, म्हाले खूप आनंद झाला हाय.","आज माझ्या मित्राने माझ्या कारमध्ये चालवली आहे, मला खूप आनंद झाला आहे?",D4
"आज माझ्या वडिलांनी माझ्या कारचे सर्व काम करवतत, म्हाले खूप स्वस्त झाला हाय.","आज माझ्या वडिलांनी माझ्या कारचे सर्व काम करून घेतात, मला खूप स्वस्त झाला आहे?",D4
"आज माझ्या सासूने माझ्या कामात मदत केली हाय, म्हाले खूप पायजे हाय.","आज माझ्या सासूने माझ्या कामात मदत केली आहे, मला खूप पाहिजे आहे?",D4
"म्हाले बाबा म्हाजी मित्राला भेटले हाय, कार्यक्रमात गाणे गायले हाय!","माझा बाबा माझ्या मित्राला भेटला आहे, कार्यक्रमात गाणे गायले आहे?!",D4
"नमस्कार, आज माझी मैत्रीणी माझ्या घरी भेटली हाय, ती खूप आनंद झाला हाय.","नमस्कार, आज माझी मैत्रीणी माझ्या घरी भेटली होती का? ती खूप आनंद झाला होता.",D4
"म्हाजी बहिणीने मला माझ्या कामाच्या नोकरीचे पत्र दिले हाय, खूप आनंद झाला हाय.","म्हाजी बहिणीने मला माझ्या कामाच्या नोकरीचे पत्र दिले आहे, खूप आनंद झाला आहे?",D4
"आज नाश्ता तुमाले करवतत हाय, शाकाहारी व्यंजन म्हाजी पायजे आहेत.","आज नाश्ता तुम्हाला करून घेतात आहे, शाकाहारी व्यंजन माझ्या पाहिजे आहेत?",D4
म्हाले बाजार गेल्यावर मुलाला क्रेडिट कार्ड बदलावे हाय.,म्हाले बाजार गेल्यावर मुलाला क्रेडिट कार्ड बदलावे लागते का?,D4
तुमाले कधी क्रेडिट कार्डचे व्याज देय असते. कायले तुम्हाला करावे लागते हाय.,"तुमाले कधी क्रेडिट कार्डचे व्याज देय असते, कशाला तुम्हाला करावे लागते हाय?",D4
"म्हाजी काकांनी मला माझ्या कामाच्या पूर्णतेचे प्रशस्तपत्र दिले हाय, खूप आनंद झाला हाय.","म्हाजी काकांनी मला माझ्या कामाच्या पूर्णतेचे प्रशस्तपत्र दिले आहे, खूप आनंद झाला आहे?",D4
आज सकाळी माझे वाहन साफ करणे पायजे; मला हे काम माझ्या मैत्रिणी करवतत.,आज सकाळी माझे वाहन साफ करणे पाहिजे; मला हे काम माझ्या मैत्रिणीने करून घेतात.,D4
"आजच्या वरती माझ्या देवांनी माझ्या कामाच्या वेतनात वाढ केली हाय, खूप आनंद झाला हाय.","आजच्या वरती माझ्या देवांनी माझ्या कामाच्या वेतनात वाढ केली आहे, खूप आनंद झाला आहे?",D4
"आज सकाळी माझे वाहन चालवणे माथून कठीण हाय, शेड्यूलवर पुढे पुसून घ्या हाय.","आज सकाळी माझे वाहन चालवणे माथून कठीण आहे, शेड्यूलवर पुढे पुसून घ्या आहे?",D4
आमच्या घरी आज रात्रीचे भोजन निमित्त मित्रांनी आमच्या ताठ्या आमच्या घरी येण्याचे शिक्का म्हाळे हाय.,आमच्या घरी आज रात्रीचे भोजन निमित्त मित्रांनी आमच्या ताठ्यांना आमच्या घरी येण्याचे शिक्का म्हाळे का?,D4
"आज गावात नातेवाईकांच्या भेटीला गेले हाय, काय भेटले ते पाहावे लागले हाय.","आज गावात नातेवाईकांच्या भेटीला गेले, काय भेटले ते पाहावे लागले?",D4
"मला पूर्णा गावात माझे काका सोडून गेले हाय, दुःखून जाताना हाय.","मला पूर्णा गावात माझे काका सोडून गेले होते का?, दुःखून जाताना हाय.",D4
"आम्ही गावातील सांगत्या म्हातार्‍यांच्या भेटीला गेले हाय, त्यांनी आमच्या कामात मदत केली हाय.","आम्ही गावातील सांगत्या म्हातार्‍यांच्या भेटीला गेले, त्यांनी आमच्या कामात मदत केली हे कळले.",D4
"आमच्या काकांनी आम्हाला नातेवाईकांच्या भेटीला जाण्याचे शिक्के म्हाळे हाय, आम्ही ते कार्यक्रम साजरा करतो हाय.",आमच्या काकांनी आम्हाला नातेवाईकांच्या भेटीला जाण्याचे शिक्के म्हाळे आहे का? आम्ही ते कार्यक्रम साजरा करतो हाय.,D4
"मल्या सासर्या तुमाले येत्या शनिवारी हॉस्पिटलमध्ये जावे लागेल हाय, मल्या पोरग्या किती धक्का बसेल हाय.","मल्या सासर्याला तुम्हाला येत्या शनिवारी हॉस्पिटलमध्ये जावे लागेल आहे, मल्या मुलाला किती धक्का बसेल आहे?",D4
"आमच्या गावात आज पायजे पाण्याचा विविध स्रोत स्थापन करावे लागेल हाय, आम्ही लोकांना पाण्याचे साधन मिळेल हाय.","आमच्या गावात आज पाहिजे पाण्याचा विविध स्रोत स्थापन करावे लागेल आहे, आम्ही लोकांना पाण्याचे साधन मिळेल का हा?",D4
"आम्ही पूर्णा गावात माझ्या काकांची भेटी घेतली हाय, ह्या भेटीला आमच्या काकांना खूप आनंद झाला हाय.","आम्ही पूर्णा गावात माझ्या काकांची भेटी घेतली, ह्या भेटीला आमच्या काकांना खूप आनंद झाला होता.",D4
"मल्या मोठ्याच्या कार्यक्रमाला जावे हाय, मला खूप आनंद हाय.","मुलगाच्या कार्यक्रमाला जावे हाय, मला खूप आनंद हाय.",D4
"मल्या कायमचे सोनेरी स्टोळी पाहिले हाय, मला खूप आवडले.",मुलाने कायमचे सोनेरी स्टोळी पाहिले आहेत का? मला खूप आवडले.,D4
"मल्या बाबांना खूप जोरात फोन आला हाय, मला खूप धक्का हाय.","मुलाच्या बाबांना खूप जोरात फोन आला आहे, मला खूप धक्का आहे?",D4
तुमाले कारच्या पायजे कोणी दिले हाय.,तुम्हाला कारची गरज कोणी दिली आहे?,D4
आज सकाळी मले कॉलेजमध्ये माथून जायला हाय.,आज सकाळी मला कॉलेजमधून जायला आहे?,D4
मले पोरगा संध्याकाळी पायजे शाळेत घ्यायला हाय.,मुलाला संध्याकाळी शाळेत जायला पाहिजे का?,D4
"आमच्या सर्व वडिलांना आज बँकमध्ये केव्ही-सी व्यवस्थापन केले जातात हाय, त्यांना किती प्रकारचे प्रश्न पडतात हाय.","आमच्या सर्व वडिलांना आज बँकमध्ये केव्ही-सी व्यवस्थापन केले जातात हे, त्यांना किती प्रकारचे प्रश्न पडतात हे.",D4
"मल्या दादांनी मल्या पोरग्या क्रेडिट कार्डद्वारे स्वतःचे बँक खाते व्यवस्थापित करावे लागेल हाय, ते खूप आनंद झाले हाय.","मल्या दादांनी मल्या मुलाला क्रेडिट कार्डद्वारे स्वतःचे बँक खाते व्यवस्थापित करावे लागेल आहे, ते खूप आनंद झाले आहे का?",D4
पोरगा शाळेत प्रत्येक दिवशी सकाळी उगवतो हाय.,पोरगा शाळेत प्रत्येक दिवशी सकाळी उठतो का?,D4
"आज माझ्या नातेवाईकांना भेटायला गेलो हाय, त्यांनी खूप मस्त भोजन दिलं हाय.","आज माझ्या नातेवाईकांना भेटायला गेलो आहे, त्यांनी खूप मस्त भोजन दिलं आहे?",D4
"आज सकाळी मला माझ्या नातव्यांचे फोन आले हाय, म्हाजी खूप आनंद झाला हाय.","आज सकाळी मला माझ्या नातव्यांचा फोन आला आहे, म्हणून माझ्या खूप आनंद झाला.",D4
"माझ्या नातेवाईकांनी सांगितलं हाय की मुलगा बोलत नाही हाय, तुम्हाला बोलत नाही हाय.","माझ्या नातेवाईकांनी सांगितलं आहे की मुलगा बोलत नाही आहे, तुम्हालाही बोलत नाही आहे?",D4
"आज माझ्या मित्राने मला क्रेडिट कार्ड दिला हाय, म्हाजी खूप आभारी आहे हाय.","आज माझ्या मित्राने मला क्रेडिट कार्ड दिला आहे, म्हणून माझ्या खूप आभारी आहे.",D4
तुम्हाला कायले की आज रात्री टीव्हीवर खूप चित्रपट दाखवतात हाय.,तुम्हाला कायले की आज रात्री टीव्हीवर खूप चित्रपट दाखवतात का?,D4
"मले बँकमध्ये रोखा नोकराला भेटला हाय, क्रेडिट कार्ड विकत घेईन हाय.","माझ्या बँकमध्ये रोखा नोकराला भेटला आहे, क्रेडिट कार्ड विकत घेणार आहे?",D4
आज माझ्या नातेवाईकांनी सांगितलं हाय की मला कधी खूप मोठा परत लागेल हाय.,आज माझ्या नातेवाईकांनी सांगितलं आहे की मला कधी खूप मोठा परत लागेल आहे?,D4
आज माझ्या नातेवाईकांना भेटायला गेल्यावर खूप आनंद झाला हाय.,आज माझ्या नातेवाईकांना भेटायला गेल्यावर खूप आनंद झाला का हाय?,D4
आज माझ्या आईने माझ्या भावाला क्रेडिट कार्ड दिला हाय.,आज माझ्या आईने माझ्या भावाला क्रेडिट कार्ड दिला आहे?,D4
माझ्या भावाने आपल्या मित्राला माझ्या आईचा हातभर कापणी करली हाय.,माझ्या भावाने आपल्या मित्राला माझ्या आईचा हातभर कापणी केली आहे का?,D4
"आमच्या घरीच खूप पुस्तकांची सांभाळ करवतत हाय, पुरेशा पुस्तके नसतील तर शाळेत पुस्तके पाहिजे हाय.","आमच्या घरीच खूप पुस्तकांची सांभाळ करून घेतात आहे, पुरेशा पुस्तके नसतील तर शाळेत पुस्तके पाहिजेत आहेत हे?",D4
"आमच्या घरीच क्रेडिट कार्ड चे कॅशबॅक मिळाला हाय, स्वस्त शॉपिंग हाय.","आमच्या घरीच क्रेडिट कार्ड चे कॅशबॅक मिळाला आहे, स्वस्त शॉपिंग आहे?",D4
"म्हाले माझी जावेसे गावा जावे हाय, तुम्हाला कार्यशाळे सुरु होणार हाय.","म्हाले माझी जावेसे गावा जावे हाय, तुम्हाला कार्यशाळे सुरु होणार हाय?",D4
"म्हाजी काका मलाला खूप पैसे दिले हाय, तुम्हाला ते पैसे साठवणे पाहिजे हाय.","माझी काका मलाला खूप पैसे दिले आहेत, तुम्हाला ते पैसे साठवणे पाहिजे आहे?",D4
"आज संध्याकाळी माझ्या मुलाला संगीत शाळेत जावे लागले हाय, तो खूप आनंदाने गेला हाय",आज संध्याकाळी मुलाला संगीत शाळेत जावे लागले आहे का? तो खूप आनंदाने गेला आहे,D4
माझ्या भावाला पाहिजे कायले मला पावबाजी खाणे.,माझ्या भावाला कायले मला पावबाजी खाणे पाहिजे.,D4
"माझ्या बाबाला कार निर्माण केला हाय, ते खूप आनंदाने झाला हाय","माझ्या बाबाला कार निर्माण केली आहे, ते खूप आनंदाने झाला आहे?",D4
"म्हाजी आईने मलाला फ्रिजमधले आंबले काढले हाय, हाय खूप स्वादिष्ट हाय.","माझी आईने मलाला फ्रिजमधले आंबले काढले आहे, आहे खूप स्वादिष्ट आहे?",D4
"म्हाजी काका मलाला टीव्हीमधे शोचा प्रोग्राम दाखवले हाय, हाय मी खूप आनंद झाला हाय.","माझी काका मलाला टीव्हीमधे शोचा प्रोग्राम दाखवला आहे, आहे मी खूप आनंद झाला आहे?",D4
"माझे काम सुटी आली हाय, मी आडवी सुटी घेऊन घरी जाणार हाय","माझे काम सुटी आली आहे, मी आडवी सुटी घेऊन घरी जाणार आहे?",D4
"आज माझ्या मित्राला स्वास्थ्य शाळेत जाण्यासाठी व्हॅक्सिन काढावे लागले हाय, ते खूप आनंदाने झाले हाय","आज माझ्या मित्राला स्वास्थ्य शाळेत जाण्यासाठी व्हॅक्सिन काढावे लागले आहे, ते खूप आनंदाने झाले आहे?",D4
"पोराले माझी क्रेडिट कार्ड चालू करावी लागली हाय, ती खूप आनंदाने झाली हाय","मुलाला माझी क्रेडिट कार्ड चालू करावी लागली आहे, ती खूप आनंदाने झाली आहे?",D4
"आधी माझे म्हाले कायम पुस्तक नसते हाय, तुम्हाला कायम वाचनात आहेत हाय.","आधी माझे म्हाले कायम पुस्तक नसते हाय, तुम्हाला कायम वाचनात आहेत हाय?",D4
"आज माझ्या मित्राला बँकेत जावे लागले हाय, त्याला खूप काम हाय","आज माझ्या मित्राला बँकेत जावे लागले आहे, त्याला खूप काम आहे?",D4
"म्हाजी काकू माझ्यासाठी काही दाणे आणण्यासाठी माथून येतात हाय, मले खूप तृप्ती हाय.","म्हाजी काकू माझ्यासाठी काही दाणे आणण्यासाठी माथून येतात हाय, मला खूप तृप्ती आहे हाय.",D4
"आज माझ्या भावाच्या मित्राला लग्न झाले हाय, तुम्हाला कायम आनंद हाय.","आज माझ्या भावाच्या मित्राला लग्न झाले आहे, तुम्हाला कायम आनंद आहे?",D4
"आज रात्री माझे मित्रांना भेटले हाय, मले कायम खूप आनंद हाय.","आज रात्री माझे मित्रांना भेटले आहे, मला कायम खूप आनंद आहे?",D4
"आज माझ्या मित्राला पुरेशा पैसे नसल्याने खूप कायले हाय, त्याला त्याची चिंता हाय",आज माझ्या मित्राला पुरेशा पैसे नसल्याने खूप कायले आहे का? त्याला त्याची चिंता आहे,D4
आज मी संगणकावर तुम्हाले बँक खाते चालू करण्याचा प्रक्रिया सुरू केली हाय.,आज मी संगणकावर तुम्हाला बँक खाते चालू करण्याचा प्रक्रिया सुरू केली आहे का?,D4
"म्हाजी आई माझ्यासाठी काही भाजी घेऊन आल्या हाय, मले खूप स्वस्त हाय.",म्हाजी आई माझ्यासाठी काही भाजी घेऊन आल्या आहेत का? मला खूप स्वस्त आहे.,D4
"कायले आपल्या गावात मोठा सण येत आहे, तुम्हाले खूप आनंदाने साजरा केला पाहिजे हाय.","कायले आपल्या गावात मोठा सण येत आहे, तुम्हाला खूप आनंदाने साजरा केला पाहिजे?",D4
"आज माझ्या काकाला काही विक्री करावी हाय, करून घेतात पोरगा.","आज माझ्या काकाला काही विक्री करावी आहे, करून घेतात मुलगा?",D4
"मले घरी तुम्हाले पाहिजे ते काही नाही, मला खूप आनंदाचे वाटते हाय.","माझ्या घरी तुम्हाला पाहिजे ते काही नाही, मला खूप आनंदाचे वाटते.",D4
"आज मी घरी माथून आले हाय, माझे वडील काही वाईट वाईट वाटते.","आज मी घरी मधून आले आहे, माझे वडील काय वाईट वाटत आहे?",D4
आज माझ्या भावाला वडिलांची क्रेडिट कार्ड कार्यालयाला सांगावी लागते हाय.,आज माझ्या भावाला वडिलांची क्रेडिट कार्ड कार्यालयाला सांगावे लागते का?,D4
मला कायले माझे दोन्ही मोठे पोरगे आता स्वतःचे काम करू शकतात हाय.,मला कशामुळे माझे दोन्ही मुलगे आता स्वतःचे काम करू शकतात का?,D4
माझ्या मित्राला आता स्वतःचा स्वस्त व्हायलेट खूप काम करतो हाय.,माझ्या मित्राला आता स्वतःचा स्वस्त व्हायलेट खूप काम करतो आहे?,D4
"कालची रात्री माझ्या घरात कोणत्याही गोष्टी जळल्या हाय, पायजे फक्त सावध असावे.","कालची रात्री माझ्या घरात कोणत्याही गोष्टी जळल्या आहेत, पायजे फक्त सावध असावे?",D4
"आज माझ्या नातेवाईकांच्या घरी विवाह सोहळा झाला हाय, करमतत निमित्ताने काही स्वादिष्ट पदार्थ खाले.","आज माझ्या नातेवाईकांच्या घरी विवाह सोहळा झाला आहे, त्यावरून निमित्ताने काही स्वादिष्ट पदार्थ खाले.",D4
"आमच्या घरातील काही कार्ये पार पडली आहेत हाय, हाय तो काही कामे आता पूर्ण करून लावावी लागतात.","आमच्या घरातील काही कार्ये पार पडली आहेत हाय, हाय आता ते काही कामे पूर्ण करून लावावी लागतात.",D4
"कृष्णा नदीवर होताना भाजीपाला बाजार लागतो हाय, काय नसले तरी विकत घ्यावे हाय.","कृष्णा नदीवर होताना भाजीपाला बाजार लागतो हाय, काय नसले तरी विकत घ्यावे हाय.",D4
"म्हाजी आई माझ्यासाठी काही किताबे खरेदी केल्या हाय, मले खूप आनंद हाय.",माझी आई माझ्यासाठी काही किताबे खरेदी केल्या आहेत का? मला खूप आनंद आहे.,D4
"पोराले प्राथमिक शाळेत जायला निघाले हाय, शिक्षकाने स्वागत केले हाय.","मुलाला प्राथमिक शाळेत जायला निघाला आहे, शिक्षकाने स्वागत केले आहे?",D4
"आज माझ्या मुलाला त्याचे पहिले साक्षात्कार आहे, पायजे तो परीक्षा ठरल्याप्रमाणे द्यावी लागती हाय.","आज माझ्या मुलाला त्याचे पहिले साक्षात्कार आहे, पाहिजे तो परीक्षा ठरल्याप्रमाणे द्यावी लागती हाय?",D4
"आजच्या जागेत फिरत असतो कोणी कायले हाय, म्हणून दहावीचा इव्हेंट तिथेच ठेवावा हाय.","आजच्या जागेत फिरत असतो कोणी कायम आहे, म्हणून दहावीचा इव्हेंट तिथेच ठेवावा हा?",D4
